country,round,Column1,survey_date,Column2,enum_sex,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,site_id,site_name,Column27,Column28,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column29,site_latitude,site_longitude,Column30,Column31,site_class,site_type,Column32,Column33,site_date_close_exp,Column34,Column35,site_access,Column36,site_owner,site_shelter,Column37,smc_exist,smc_per_female,site_community,Column38,Column39,sma_exist,sma_type,Column40,sma_name,Column41,Column42,regist_activity,origin_zone,origin_district,origin_municipality,Column43,Column44,Column45,Column46,Column47,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_adult,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,Column48,return_prevent,Column49,per_sleep_site,Column50,prev_own,per_hh_outside,per_hh_indoors,per_hh_tents,Column51,per_hh_makeshift,Column52,Column53,per_hh_electricity,per_hh_safecook,nfi_a,Column54,nfi_b,Column55,nfi_c,Column56,water_location,Column57,water_source_np,Column58,water_source_p,Column59,Column60,water_treated,Column61,water_cons,water_remark,Column62,latrine_cond,n_latrine,latrine_gender,n_latrine_male,n_latrine_female,Column63,n_latrine_disable,Column64,latrine_install,Column65,latrine_site,latrine_time,Column66,bathing_gender,latrine_light,latrine_lock,hyg_station,Column67,hyg_evidence,Column68,hyg_waste,Column69,hyg_open_def,food_access,food_market,Column70,food_source,Column71,Column72,food_fuel,Column73,Column74,Column75,food_sup_lac,food_sup_child,health_issue,Column76,health_issue_b,Column77,health_issue_c,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89,Column90,Column91,health_psych,health_psych_rem,health_antenat,Column92,Column93,health_center_dist,Column94,health_provider,Column95,Column96,edu_access,edu_access_f,edu_access_i,edu_distance,Column97,Column98,Column99,per_sch_female,per_sch_male,Column100,Column101,Column102,Column103,Column104,Column105,Column106,Column107,Column108,Column109,Column110,Column111,Column112,Column113,Column114,Column115,job_main,job_main_other,n_hh_income,job_access,Column116,job_cattle_site,job_offer,job_offer_how,Column117,job_offer_to,job_abr,Column118,job_abr_in,job_abr_family,job_recruit,Column119,food_land,Column120,Column121,Column122,Column123,sec_provided,sec_reported,sec_provider,Column124,sec_issue,Column125,Column126,Column127,Column128,Column129,Column130,n_space_child,n_space_female,Column131,gbv_report,sec_mens_seg,Column132,sec_min_discriminate,safe_male,site_unsafe_male,Column133,safe_child,site_unsafe_child,Column134,safe_female,site_unsafe_female,Column135,site_lighting,hyg_f_product,Column136,Column137,Column138,Column139,Column140,Column141,Column142,Column143,Column144,Column145,Column146,Column147,Column148,Column149,Column150,Column151,Column152,Column153,Column154,Column155,Column156,Column157,Column158,Column159,info_src_female,Column160,info_src_male,Column161,info_complaint,Column162,Column163,Column164,info_main,Column165,info_free,Column166,Column167,Column168,Column169,Column170,Column171,Column172,Column173,Column174,Column175
Nepal,7,,11/05/16,,Female,,Male,SMC Vice chief,,,,,Female,,,,,,Male,,,,,,,,,,,529,Aalchi Danda,Existed in R6,,Open,10/06/2015,,Peri-Urban,Bagmati,Dhading,Nilkantha Municipality,4,27.90291,84.89446,730.919288,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Private,Makeshift/tarpaulin shelter,,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Ree,1,Bagmati,Dhading,Ree,8,56,247,10,9,37,69,6,131,8,18,9,18,36,73,57,126,6,12,116,3,3,0,23,3,0,20,0,4,247,0,Longer,20/07/15,Yes,Other place in the country,,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,25% or less,None,More than 75%,None,,None,None,CGIs,,Fire wood,,Mosquito nets,,Off-site (More than 20 minutes),No,Unprotected Well,,Unprotected Well,,,No treatment,,6-10 liters,Suspended solids,,Non usable,8,"Yes, separate entrance/Hand Washing Station",4,4,0,0,0,Provided,NRCS,Off-site,Don't use at all,No,No,No,No,2,Yes,No,No,Garbage pit,,Yes,No,Yes,1 hour or less,Borrowed cash,,,No,,,No,No,No,Diarrhea,,None,,None,,Mosquito coil,,0,0,2,2,0,0,0,0,0,No,No,No,,Yes,,,On-site,Shanti Nepal,Local NGOs,,No,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Daily wage laborer,,100,Yes,Lower,No,No,,,,No,,,No,No,,No,Livestock,,Livestock,,No,Yes,,,Friction with host community,,None,,Yes,Unknown,Tension between host community in the issue of drinking water,0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,No lighting,Yes,Yes,,,None,None,None,None,None,Unknown,Yes,,No,Mud blocks water supply pipes,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,No,,,Families & friends,,Radio/Newspaper,,No,,Yes,Don't know,Shelter support,,Yes,Due to water unavailability and IDPs careless those all toilets are not usable at all. Worst situation of sanitation in and around the site.,<1500,0%,20%,0%,80%,0,11,0,45
Nepal,7,,16/05/16,,Male,,Male,President,,,,,Female,,,,,,,,,,,,,,,,,236,Simbutar,Existed in R6,,Open,30/04/2015,,Rural,Bagmati,Nuwakot,Bidur Municipality,1,27.92837,85.15141,565.4108754,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,No,,,,,,No,Bagmati,Nuwakot,Salme,8,Bagmati,Nuwakot,Valche,7,128,402,10,25,25,100,20,180,10,20,20,45,70,95,110,210,12,32,222,2,2,0,30,5,0,10,0,0,392,0,Longer,16/07/15,No,Nearest village,,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,More than 75%,25% or less,None,,More than 75%,51% to 75%,Construction material,,CGIs,,None,,On-site (Less than 20 minutes),No,Spring/river,,Piped water supply,,,No treatment,,6-10 liters,None,,Not so good (not hygienic),20,"Yes, separate entrance/Hand Washing Station",10,10,0,0,0,Provided,NRCS,On-site,Day time,No,No,No,Yes,0,,,,Burning,,Yes,"Yes, Off-site",Yes,1 hour or less,Own cash,,,Yes,Available for purchase from market,,No,No,No,Cough,,Skin infections,,Cold,,Mosquito nets,,0,5,0,5,0,0,0,0,0,No,Yes,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,Yes,Off-site (Less than 20 minutes),,Off-site (Less than 20 minutes),,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,75,Yes,Lower,No,No,,,,No,,,No,No,,No,Agriculture,,Agriculture,,Yes,No,Police,,None,,None,,Yes,Unknown,,0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Yes,,,25% or less,51% to 75%,51% to 75%,51% to 75%,26% to 50%,26% to 50%,Yes,,Yes,,Unknown,,Yes,,Yes,,Yes,,Yes,Armed Forces/Police,,Families & friends,,Families & friends,,No,,Yes,Don't know,Recovery plans,,Yes,,<1500,0%,0%,80%,20%,0,0,102,26
Nepal,7,,11/05/16,,Female,,Male,SCM,,,K1,,Female,IDP,,,FGD,,Male,SCM,,,K2,,Female,IDP,,,FGD,530,Bhimtar,Existed in R6,,Open,25/04/2015,,Rural,Bagmati,Sindhupalchok,Sangachok,9,27.68951,85.68343,726.6520361,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,26% to 50%,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Sindhupalchok,Sangachok,9,,,,,152,721,6,35,126,185,23,375,4,10,28,63,101,227,192,377,21,44,346,5,5,0,22,3,0,4,0,11,0,2,10 minutes or less,25/04/15,No,Place of origin,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,26% to 50%,CGIs,,Kitchen sets,,Mosquito nets,,Off-site (Less than 20 minutes),No,Spring/river,,Spring/river,,,No treatment,,More than 15 liters,None,,Not so good (not hygienic),60,No,0,0,0,0,0,Provided,NRCS,On-site,Both times,Yes,No,No,Yes,0,,,,Burning,,No,"Yes, Off-site",No,1-2 hours,Own/Cultivated,,,Yes,Collect personally,,No,No,No,Cough,,Cold,,None,,Mosquito nets,,1,0,4,4,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (1-2 hours),,Government,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,40,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Store/small business,,No,No,,,None,,Rape,,Yes,Yes,,0,0,Yes,No,No,,No,No,Toilet,,No,Toilet,,No,Toilet,,No lighting,Yes,"No,  no vehicular access",Muddy path to the site,,25% or less,51% to 75%,26% to 50%,26% to 50%,51% to 75%,26% to 50%,No,Overflow of drainage,No,Rains make water in open water storage/well polluted and muddy,No,Overflow of drainage,No,No road access,No,No road access,Yes,,No,,,Radio/Newspaper,,Radio/Newspaper,,Unknown,,Yes,Don't know,Recovery plans,,Unknown,Health post is far away so difficult to walk during monsoon,<1500,0%,0%,100%,0%,0,0,152,0
Nepal,7,,19/05/16,,Female,,Male,,,,,,,,,,,,,,,,,,,,,,,654,Syanu Khokana,Newly Emerged,,Open,26/04/2015,,Peri-Urban,Bagmati,Lalitpur,Karyabinayak Municipality,6,27.64432,85.29386,1311,,Spontaneous,Other,Private land,No,Don't know,Not closing,,Yes,Yes,Private,Temporary shelter (CGIs),,No,,,,,No,,,,,,No,Bagmati,Lalitpur,Sano khokana,6,,,,,35,175,3,5,10,54,13,85,5,8,10,15,18,28,45,99,12,25,90,0,0,0,10,2,0,5,0,15,175,2,10 minutes or less,26/04/15,No,Place of origin,,House damaged/destroyed,,51% to 75%,No,51% to 75%,None,None,None,More than 75%,None,None,,More than 75%,More than 75%,Mosquito nets,,None,,None,,On-site (Less than 20 minutes),No,Piped water supply,,Piped water supply,,,Filtered,,11-15 liters,All of the above,,Good (Hygienic),34,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,Yes,No,Yes,Yes,30,Yes,Yes,Yes,Garbage pit,,No,"Yes, Off-site",Yes,1 hour or less,Own cash,,,Yes,Collect personally,,No,No,No,None,,None,,None,,Mosquito coil,,0,2,0,2,0,0,0,0,0,No,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Craftsmen,,Craftsmen,,75,Yes,Similar,No,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Art/Craft,,Yes,No,Self organized,,None,,None,,Yes,Yes,,0,1,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,Yes,,,None,25% or less,25% or less,25% or less,25% or less,51% to 75%,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,,Yes,SMC/Self-assistance,,Radio/Newspaper,,Local leader,,No,,Yes,Don't know,Access to services,,Yes,"Solar lights, mosquito net",<1500,0%,0%,100%,0%,0,0,35,0
Nepal,7,,09/05/16,,Male,,Male,Chairperson,,SMC,All,,Female,Chairperson,,Protection Committee,All,,,,,,,,,,,,,628,Jholunge,Existed in R6,,Open,26/04/2015,,Rural,Gandaki,Gorkha,Simjung,9,28.16897,84.70477,793.6,,Spontaneous,Other,Roadside,No,Don't know,Not closing,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,26% to 50%,Yes,,,Yes,International NGO,,People in Need,,,No,Gandaki,Gorkha,Saurpani,8,,,,,20,93,2,6,17,24,2,51,3,5,4,10,14,31,18,42,3,5,42,1,1,0,8,0,0,3,0,3,93,0,11-30 minutes,16/11/15,Yes,Place of origin,,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,None,None,Tarpaulin,,Mosquito nets,,CGIs,,On-site (Less than 20 minutes),Yes,Spring/river,,Piped water supply,,,Filtered,,6-10 liters,None,,Good (Hygienic),3,No,0,0,0,0,0,Provided,PIN,On-site,Day time,No,Yes,No,Yes,0,,,,Burning,,No,No,Yes,1 hour or less,Own cash,,,Yes,Collect personally,,No,No,No,Diarrhea,,None,,None,,Mosquito nets,,0,0,0,0,0,0,0,0,0,Yes,No,No,,Yes,,,Off-site (Less than 30 minutes),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Daily wage laborer,,100,Yes,Similar,Yes,Unknown,,,,Unknown,,,No,Unknown,,Yes,Candle making,,Technical works,,Yes,No,Police,,None,,None,,Yes,Unknown,"Most of them do not have sustainable income source, children play in streets, no fencing in the site. Women are not educated they are less preferred for daily wage labour they request skill based trainings. Early marriage among students studying at class ",0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,No,Toilet,,No lighting,Yes,Yes,,,None,None,51% to 75%,More than 75%,25% or less,More than 75%,Yes,,Yes,,No,Maintenance required before monsoon,Yes,,Yes,,Yes,,Yes,Armed Forces/Police,,Families & friends,,Radio/Newspaper,,Unknown,,Yes,Don't know,Situation in areas of origin,,Yes,"Land owners have allowed them to live in the camp site until December 2016, then after they have to either leave the land or pay rent.",<1500,0%,0%,100%,0%,0,0,20,0
Nepal,7,,09/05/16,,Female,,Male,Committee President,,,K1,,Female,Committee Member,,,FGD,,Male,IDP,,9611141965,K2,,Female,SCM,,,FGD,576,Kafledanda ( Selang-1),Existed in R6,,Open,28/04/2015,,Rural,Bagmati,Sindhupalchok,Selang,1,27.84605,85.71926,1858.693002,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Private,Makeshift/tarpaulin shelter,,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Sindhupalchok,Selang,8,Bagmati,Sindhupalchok,Golche,9,40,188,1,13,31,51,2,98,2,3,7,20,23,54,52,103,6,8,90,2,2,0,8,2,0,2,0,6,188,0,Half hour to 1 hour,15/09/16,No,None (Stay here),,Lack of access from landslide,,More than 75%,No,More than 75%,None,None,25% or less,25% or less,51% to 75%,None,,None,26% to 50%,CGIs,,Mosquito nets,,Cooking gas,,Off-site (More than 20 minutes),No,Spring/river,,Spring/river,,,No treatment,,More than 15 liters,None,,Not so good (not hygienic),3,"Yes, next to each other/same HWS",1,1,0,0,0,Provided,ACTED,On-site,Both times,Yes,No,No,Yes,0,,,,No waste disposal system,,Yes,"Yes, Off-site",No,2-6 hours,Own cash,,,Yes,Collect personally,,No,No,No,Cough,,Diarrhea,,Skin infections,,None,,1,0,0,0,0,0,0,0,0,Yes,No,No,,No,Too far,,Off-site (More than 2 hours),,Government,,Yes,Yes,Yes,No,On-site (Less than 20 minutes),Government,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,30,No,Lower,Yes,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Construction,,Yes,No,Self organized,,None,,None,,No,Unknown,,0,0,Yes,No,No,,No,No,Toilet,,No,Toilet,,No,Toilet,,No lighting,Yes,"No,  no vehicular access",Muddy path to the site,,None,25% or less,25% or less,26% to 50%,More than 75%,25% or less,No,Overflow of drainage,No,Rains make water in open water storage/well polluted and muddy,Unknown,,Unknown,,Yes,,Yes,,No,,,Authorities,,Authorities,,Unknown,,Yes,Don't know,Recovery plans,,Yes,"The land they were living was private land,for which they have to pay rent so 12 HH shifted way towards kharigaun.
Need more latrine",1500 - 2500,0%,15%,15%,70%,0,6,6,28
Nepal,7,,11/05/16,,Female,,Male,Committee membee,,,K1,,Female,Site member,,,FGD,,Male,Volunter,,,K2,,Female,IDP,,,FGD,577,Banskharka ( Selang-1),Existed in R6,,Open,27/04/2015,,Rural,Bagmati,Sindhupalchok,Selang,1,27.8362,85.71486,2109.851256,,Spontaneous,Other,Community Forest,No,Don't know,Unknown,,Yes,Yes,Public/Government,Makeshift/tarpaulin shelter,,Yes,26% to 50%,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Sindhupalchok,Selang,1,Bagmati,Sindhupalchok,Golche,9,60,334,2,18,48,98,8,174,3,5,19,37,36,84,91,189,11,19,160,6,6,0,15,4,0,1,0,6,250,3,Longer,04/04/16,No,None (Stay here),,Lack of access from landslide,,More than 75%,No,More than 75%,None,None,25% or less,26% to 50%,26% to 50%,None,,None,26% to 50%,CGIs,,Mosquito nets,,Cooking gas,,Off-site (More than 20 minutes),No,Spring/river,,Spring/river,,,No treatment,,11-15 liters,None,,Not so good (not hygienic),11,No,0,0,0,0,0,Provided,NRCS,On-site,Day time,No,No,No,No,1,Yes,Yes,Yes,Garbage pit,,Yes,"Yes, Off-site",Yes,1-2 hours,Own cash,,,Yes,Collect personally,,Yes,No,No,Diarrhea,,Cough,,Skin infections,,Other,Locally available herbs,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,NGO/iNGO,No,Too far,,Off-site (1-2 hours),,Government,,No,Yes,Yes,No,On-site (Less than 20 minutes),Government,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,40,No,Lower,Yes,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Agriculture,,Yes,No,Self organized,,None,,None,,Yes,Yes,,0,0,Yes,Yes,No,,No,No,Toilet,,No,Toilet,,No,Toilet,,No lighting,Yes,"No,  no vehicular access",Muddy path to the site,,25% or less,26% to 50%,25% or less,25% or less,51% to 75%,25% or less,No,Overflow of drainage,No,Rains make water in open water storage/well polluted and muddy,Unknown,,No,Too far to reach,Yes,,Yes,,No,,,Mobile phone,,Mobile phone,,Unknown,,Yes,Don't know,Other,Enrollment,Yes,"No lock system in toilet
No proper hand washing stations
Problem of drinking water",1500 - 2500,0%,15%,35%,50%,0,9,21,30
Nepal,7,,12/05/16,,Female,,Female,,,,,,Male,,,,,,Male,,,,,,,,,,,605,Kusume Chautaro,Existed in R6,,Open,20/08/2015,,Peri-Urban,Bagmati,Dhading,Nilkantha,12,27.90051,84.89377,667.8249208,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Dhading,Sertung,9,Bagmati,Dhading,Lapa,2,63,194,2,12,33,44,10,101,2,4,8,20,26,59,48,92,9,19,93,1,1,0,8,1,0,4,0,2,194,0,Longer,22/08/15,Yes,Don't know,,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,None,Mosquito nets,,Cooking gas,,Sleeping beds,,Off-site (More than 20 minutes),No,Surface water,,Unprotected Well,,,No treatment,,6-10 liters,Suspended solids,,Not so good (not hygienic),3,No,0,0,0,0,0,Built by displaced communities,,On-site,Day time,No,No,No,Yes,0,,,,Garbage pit,,No,No,Yes,1 hour or less,Borrowed cash,,,No,,,No,No,No,None,,None,,None,,Mosquito nets,,0,0,0,0,1,0,1,0,0,Yes,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,Yes,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,None,,50,No,Lower,No,No,,,,No,,,No,No,,No,Weaving/knitting,,Livestock,,No,No,,,None,,None,,Yes,Unknown,,0,1,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,"No,  no vehicular access",Muddy path to the site,,None,More than 75%,51% to 75%,26% to 50%,None,Unknown,Yes,,No,Rains make water in open water storage/well polluted and muddy,No,No proper or sufficient drainage system at place,Yes,,Unknown,,Yes,,Yes,Armed Forces/Police,,Site management,,Mobile phone,,No,,Yes,Don't know,Shelter support,,Yes,Many hhs are excluded in NRA list though they have white card.,<1500,0%,0%,100%,0%,0,0,63,0
Nepal,7,,10/05/16,,Female,,Male,SCM,,,K1,,Female,SCM,,,FGD,,Male,IDP,,,K2,,Female,IDP,,,FGD,624,Bhedichaur,Existed in R6,,Open,27/04/2015,,Rural,Bagmati,Sindhupalchok,Nawalpur,5,27.813627,85.640363,1556.9,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Unknown,,Yes,Yes,Public/Government,Temporary shelter (CGIs),,Yes,26% to 50%,Yes,,,Yes,International NGO,,ACTED,,,Yes,Bagmati,Sindhupalchok,Simpal kavre,2,Bagmati,Sindhupalchok,Nawalpur,9,36,176,0,3,29,51,7,90,1,1,3,6,15,44,58,109,9,16,86,2,2,0,5,1,0,2,0,3,100,0,1-3 hours,15/04/16,No,None (Stay here),,Fear of landslide/aftershock,,More than 75%,No,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,More than 75%,Mosquito nets,,CGIs,,Fire wood,,Off-site (Less than 20 minutes),Yes,Spring/river,,Spring/river,,,No treatment,,11-15 liters,None,,Not so good (not hygienic),14,No,0,0,0,0,14,Provided,Oxfam,On-site,Both times,No,No,No,Yes,0,,,,Garbage pit,,No,"Yes, Off-site",Yes,1 hour or less,Borrowed cash,,,Yes,Collect personally,,No,No,No,Diarrhea,,Cold,,Cough,,None,,2,0,1,1,1,0,1,0,0,Yes,No,No,,Yes,,,Off-site (Less than 30 minutes),,Government,,No,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,60,Yes,Lower,No,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Agriculture,,Yes,No,Self organized,,None,,None,,Yes,Yes,,0,0,Yes,No,No,,No,No,Toilet,,No,Toilet,,No,Toilet,,No lighting,Yes,Yes,,,25% or less,More than 75%,51% to 75%,More than 75%,More than 75%,More than 75%,No,Overflow of drainage,Yes,,Yes,,Yes,,Unknown,,Yes,,No,,,Families & friends,,Families & friends,,Unknown,,Yes,Don't know,Recovery plans,,Yes,"Electricity authority sometimes cut the electricity line
1100m pipe is needed to bring water from water point
Need of toilet
Emergency toilet need to be decommissioned",1500 - 2500,0%,0%,100%,0%,0,0,36,0
Nepal,7,,18/05/16,,Male,,Male,,,,,,Male,,,,,,,,,,,,,,,,,621,Bramhayanipeeth Chokha,Existed in R6,Brahmyanipeeth chokha,Open,28/04/2015,,Urban,Bagmati,Bhaktapur,Bhaktapur Municipality,3,27.6757333,85.44355,1333.5,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Don't know,Not closing,,Yes,Yes,Private,Temporary shelter (CGIs),,Yes,25% or less,Yes,,,Yes,International NGO,,IOM,,,Yes,Bagmati,Bhaktapur,Suryamadi,1,Bagmati,Bhaktapur,Jelana,2,60,350,4,22,35,84,25,170,5,9,17,39,38,73,100,184,20,45,180,0,0,0,15,5,3,6,0,7,60,2,10 minutes or less,08/02/16,No,Place of origin,,House damaged/destroyed,,More than 75%,No,More than 75%,None,None,25% or less,More than 75%,None,None,,More than 75%,More than 75%,Mosquito nets,,Solar lamps,,None,,Off-site (Less than 20 minutes),No,Protected Well,,Piped water supply,,,No treatment,,More than 15 liters,Odor/smell,,Not so good (not hygienic),8,"Yes, separate entrance/Hand Washing Station",4,4,0,0,0,Provided,NGO/iNGO,On-site,Both times,Yes,Yes,No,Yes,0,,,,Municipal collection,,No,"Yes, On-Site",Yes,1 hour or less,Own cash,,,Yes,Available for purchase from market,,No,No,No,Cough,,Cold,,Skin infections,,Mosquito coil,,0,0,2,2,1,0,1,0,0,No,No,No,,No,No pregnent woman,,Off-site (Less than 30 minutes),,Local Clinic/med practitioners,,Yes,Yes,Yes,No,Off-site (Less than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Store/small business,,Yes,No,Self organized,,None,,None,,Yes,Yes,People will be careful for protection issue,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Yes,,,None,25% or less,25% or less,25% or less,None,26% to 50%,Yes,,Unknown,,Yes,,Yes,,Unknown,,Yes,,Yes,SMA,,Families & friends,,Mobile phone,,No,,Yes,Don't know,Work opportunities,,No,"Mosquito nets, water supply and solar lamps",<1500,0%,20%,80%,0%,0,12,48,0
Nepal,7,,11/05/16,,Male,,Male,,,,,,Male,,,,,,Male,,,,,,,,,,,589,Pani Pokhari,Existed in R6,,Open,26/05/2015,,Rural,Janakpur,Dolakha,Suspakshemawati,1,27.4277,86.3306,2270.787613,,Spontaneous,Other,Community forest,No,Don't know,Not closing,,Yes,No,Public/Government,Temporary shelter (CGIs),,Yes,26% to 50%,Yes,,,Yes,International NGO,,ACTED,,,Yes,Janakpur,Dolakha,Suspakshemawati,1,,,,,82,284,5,12,37,82,12,148,5,10,5,17,58,95,51,133,17,29,136,2,2,0,15,5,2,9,1,12,284,3,Half hour to 1 hour,18/05/16,No,None (Stay here),,Fear of landslide/aftershock,,More than 75%,Yes,More than 75%,None,None,None,More than 75%,None,None,,More than 75%,None,CGIs,,Tarpaulin,,Mosquito nets,,On-site (Less than 20 minutes),Yes,Piped water supply,,Piped water supply,,,No treatment,,More than 15 liters,Suspended solids,,Not so good (not hygienic),32,No,0,0,0,0,0,Built by displaced communities,,On-site,Both times,Yes,No,No,Yes,4,Yes,Yes,Yes,No waste disposal system,,No,No,No,1-2 hours,Own cash,,,Yes,Collect personally,,No,No,No,Cough,,Cold,,Diarrhea,,None,,0,0,0,0,0,0,0,0,0,Yes,Yes,No,,Yes,,,Off-site (1-2 hours),,Government,,No,Yes,Yes,No,Off-site (More than 20 minutes),,,,More than 75%,More than 75%,None,,,None,,,None,,,None,,,Yes,Yes,Agriculture/Livestock,,Agriculture/Livestock,,100,Yes,Lower,Yes,No,,,,No,,,No,No,,Yes,Weaving/knitting,,Store/small business,,No,No,,,None,,None,,Yes,No,Nothing remarkable,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,"No,  no vehicular access",Muddy path to the site,,51% to 75%,None,None,26% to 50%,More than 75%,More than 75%,Yes,,Yes,,Yes,,Yes,,No,No food support,No,Monsoon vacation,Yes,Government,,Families & friends,,Radio/Newspaper,,Yes,Site management,Yes,Don't know,Recovery plans,,Yes,Shelters need to be prepared for rainy season,1500 - 2500,0%,0%,100%,0%,0,0,82,0
