country,round,Column1,survey_date,Column2,Column3,enum_sex,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,site_id,site_name,Column28,Column29,site_open,site_date_open,site_date_close,site_location,site_zone,site_district,site_municipality,Column30,site_latitude,site_longitude,Column31,Column32,site_class,site_type,Column33,Column34,site_date_close_exp,site_access,site_owner,site_shelter,Column35,smc_exist,smc_per_female,smc_community,Column36,Column37,sma_exist,sma_type,Column38,sma_name,Column39,Column40,regist_activity,origin_zone,origin_district,origin_municipality,Column41,Column42,Column43,Column44,Column45,n_family,n_total,n_infants_male,n_child_male,n_youth_male,n_adult_male,n_elder_male,n_male,n_infants_female,n_infants,n_child_female,n_child,n_youth_female,n_youth,n_adult_female,n_elder_female,n_elder,n_female,n_pregnant,n_pregnant_adult,n_pregnant_youth,n_lactating,n_pwd,n_child_sep,n_hoh_female,n_hoh_child,n_hoh_elder,n_min_ethnic,n_chronic_ill,site_dist_origin,site_idp_last,prev_displaced,return_area,return_prevent,Column46,per_sleep_site,Column47,prev_own,per_hh_outside,per_hh_indoors,per_hh_tents,Column48,per_hh_makeshift,Column49,Column50,per_hh_electricity,per_hh_safecook,nfi_a,nfi_b,nfi_c,water_location,water_source_np,water_source_p,Column51,water_treated,water_cons,water_remark,latrine_cond,n_latrine,latrine_gender,latrine_install,Column52,latrine_light,latrine_site,latrine_lock,bathing_gender,hyg_waste,hyg_open_def,hyg_station,hyg_evidence,food_access,food_market,food_source,Column53,Column54,Column55,food_sup_lac,food_sup_child,health_issue,health_issue_b,health_issue_c,Column56,Column57,Column58,Column59,Column60,Column61,health_psych,health_antenat,Column62,health_center_dist,Column63,health_provider,edu_access,edu_access_f,edu_access_i,edu_distance,Column64,Column65,Column66,per_sch_female,per_sch_male,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,job_main,job_main_other,per_hh_income,job_access,job_cattle_site,job_offer,job_offer_how,job_offer_to,job_abr,Column75,job_abr_in,job_abr_family,Column76,job_recruit,Column77,Column78,Column79,Column80,Column81,sec_provided,sec_reported,sec_provider,sec_issue,Column82,Column83,Column84,support_problem,Column85,n_space_child,n_space_female,Column86,gbv_report,sec_mens_seg,Column87,sec_min_discriminate,safe_male,site_unsafe_male,Column88,safe_child,site_unsafe_child,Column89,safe_female,site_unsafe_female,Column90,site_lighting,hyg_f_product,winter_move,Column91,Column92,Column93,winter_shelter,Column94,Column95,winter_a,Column96,winter_b,Column97,winter_c,Column98,Column99,Column100,Column101,Column102,info_src_female,nfo_src_male,info_complaint,Column103,info_main,info_free,Column104,<1500
Nepal,4,,22/12/15,,,,,male,,,,Ki,,male,,,,Fgd,,female,,,,Fgd,,female,,,,Ki,616,Koirala Danda,Newly emerged,,Yes,22/08/15,,Rural,Bagmati,Sindhupalchok,Jalbiri,1,27.82795,85.775086,970.7998049,,Spontaneous,Other,Agricultural land,Yes,Unknown,"No, no vehicular access",Unknown,Tent,,No,,,,,No,,,,,,Yes,Bagmati,Sindhupalchok,Baramchi,1,Bagmati,Sindhupalchok,Jalbire,1,93,465,7,22,50,101,21,201,13,20,29,51,66,116,133,23,44,264,1,1,0,20,4,0,6,0,10,9,10,30 mins - 1 hour,25/07/15,Yes,None (Stay here),Fear of landslide/aftershock,,>75%,No,Own,None,None,<50%,None,<25%,Unknown,,None,<50%,Safer housing / Shelter material,Electricity / Solar system,CGIs,Off-site (>20 minutes),Surface water,Surface water,,No treatment,>15 liters,Taste,Not so good (not hygienic),13,No,Provided,"OXFAM, District Water Authority",No,On-site,No,No,Garbage pit,Yes,None,No,"Yes, Off-site",Yes,Own cash,,,No,No,No,Diarrhea,None,None,None,0,0,0,Yes,No,No,Yes,,Off-site (1 - 2 hours),,Government,Yes,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,Agriculture/Livestock,,6,No,Yes,No,,,No,,,No,Yes,No,,Store / small business,,Store / small business,,No,No,,Alcohol/drug-related disturbance,Domestic Violence,Yes,Police,Assistance did not respond to the actual need,Domestic violence existing in site,0,0,Yes,No,Yes,Within their house,Yes,Yes,,,No,Other,No one to care on daytime,No,Other,All above four places,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Fuel,,Food stock,,In shelter separate for cooking,Yes,Improve animal shelter,,Radio / News,Radio / News,Yes,Site management,How to get information,Yes,,<1500
Nepal,4,,19/10/15,,,,,male,,,,K1,,female,,,K1,,,male,,,FGD,,,female,,,FGD,,521,Sikre,Existed in previous rounds,,Yes,19/06/15,,Urban,Bagmati,Sindhupalchok,Attarpur,8,27.68249,85.89162,2021.458181,,Spontaneous,Other,Private land,No,Unknown,Yes,Private,Temporary shelter,,Yes,<50%,Yes,,,No,,,,,,No,Bagmati,Sindhupalchok,Attarpur,8,Bagmati,Sindhupalchok,Jethal,7,191,928,10,19,114,287,29,459,0,10,10,29,125,239,286,48,77,469,0,0,0,15,10,0,18,1,15,919,100,< 10 mins,06/09/15,No,Place of origin,Lack of food   ,,>75%,No,Own,None,None,None,>75%,None,None,,<25%,<50%,Cooking gas,Tools,Electricity / Solar system,Off-site (>20 minutes),None,Surface water,,No treatment,>15 liters,Taste,Not so good (not hygienic),20,No,Provided,Lady by France,No,On-site,Yes,No,No System,No,None,No,"Yes, On-Site",Yes,Own cash,,,No,No,No,None,None,None,Some,10,1,11,Yes,No,No,Yes,,off-site (< 30 mins),,Government,Yes,Yes,Unknown,Off site <20,,,,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,Agriculture/Livestock,,2,No,Yes,Unknown,,,Unknown,,,No,Yes,No,,Art / Craft,,Store / small business,,No,No,,None,None,Yes,Police,Misuse of aid,,0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Unknown,,,No lighting,Unknown,No,,Main access road,,No,Does not protect from cold,,Blanket,,CGIs,,Heater,,In shelter where people sleep,Yes,Improve animal shelter,,Site management,Mobile Phone,No,,Situation in areas of origin,No,"Need of street lamp, electricity, road repair",1500 - 2500
Nepal,4,,08/09/15,,,,,male,,,,,,male,,,,,,,,,,,,,,,,,198,Singati,Existed in previous rounds,,Yes,09/05/15,,Peri-Urban,Janakpur,Dolakha,Lamidada,6,27.44163,86.09795,623.3235796,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,<2 months,Yes,Private,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Khaire,All,Janakpur,Dolakha,"Jungu, Jhyaku",All,100,465,0,10,75,110,15,210,10,10,40,50,55,130,130,20,35,255,4,4,0,10,1,0,7,2,2,8,0,< 10 mins,30/04/15,No,Place of origin,House damaged/destroyed,,<75%,No,Rent,None,None,None,<75%,<25%,None,,>75%,<25%,CGIs,None,None,Off-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,5-10 liters,Suspended solids,Not so good (not hygienic),20,No,Provided,"District Committee,  Authority, Municipality",No,On-site,No,No,Burning,Yes,None,No,"Yes, Off-site",Yes,Own cash,,,No,Yes,Yes,None,None,None,None,1,0,1,Yes,Yes,Yes,Yes,,On-site,Redcross Society,"Government, INGO",Yes,Yes,No,Off site >20,,,,<50%,<50%,Working,None,Housework,Working,None,Housework,Trade,,Trade,,70,Yes,Yes,No,,,No,,,Yes,Yes,No,,Weaving / knitting,,Store / small business,,Yes,Yes,Police,None,None,Yes,Police,Some specific groups are excluded,,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Yes,No,No limitation,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Heater,,In shelter where people sleep,Don't know,,,Families & friends,Families & friends,Yes,Police,Shelter,Yes,"Residing on private land, majority of IDPs are planning to go back to place of origin. IDPs have resumed their business in temporary CGI shelter in the site. Poor condition of latrines and no proper drinking facilities. Red cross society is providing heal",<1500
Nepal,4,,13/11/15,,,,,male,,,,,,male,,,,l,,,,,,,,,,,,,553,Sherpa Camp (Kapan),Newly emerged,,Yes,14/07/15,,Peri-Urban,Bagmati,Kathmandu,Kathmandu municipality,14,27.44684,85.22626,1055.840039,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Makeshift,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Sindhupalchok,Tembathan,9,Bagmati,Sindhupalchok,Kensingh,8,101,479,0,0,23,228,0,251,0,0,22,22,80,103,126,0,0,228,5,5,0,10,10,1,5,1,2,0,1,Longer,25/05/15,Yes,Place of origin,House damaged/destroyed,,>75%,No,Own,None,None,None,None,>75%,None,,>75%,<50%,CGIs,None,None,Off-site (<20 minutes),Spring,Spring,,Chlorinated,10-15 liters,Suspended solids,Not so good (not hygienic),7,"Yes, next to each other/same HWS",Provided,NCB,No,On-site,Yes,No,Burning,No,None,Yes,"Yes, On-Site",No,Food distribution,,,Yes,Yes,Yes,RTI,Conjunctivitis,Common cold,None,0,0,0,No,Yes,No,Yes,,off-site (< 30 mins),,Local NGO,Yes,Yes,No,Off site <20,,,,>75%,>75%,Fees or costs,Distance to school,,Fees or costs,Distance to school,,Agriculture/Livestock,,None,,0,No,No,No,,,No,,,No,No,No,,Weaving / knitting,,Store / small business,,No,No,,None,None,Yes,Police,None,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting and it is adequate",Yes,No,,Nearest health facility,,No,Does not protect from cold,,Blanket,,Mattress / Bed,,Food stock,,In shelter where people sleep,No,,,Mobile Phone,Mobile Phone,No,,Recovery plans,Yes,"childern have started studying in local school, if they are transferred to place of origin their study might be disrupted",<1500
Nepal,4,,28/10/15,,,,,male,Substitute assistant in VDC office,,,,,male,Health assistant in health post,,,,,female,A.H.W.,,,,,,,,,,534,Ghansu,Existed in previous rounds,,Yes,28/06/15,,Rural,Gandaki,Gorkha,Kerauja,1,28.23357,84.9049,2124.17703,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,>2 months,"No, no vehicular access",Private,Makeshift,,No,,,,,No,,,,,,No,Gandaki,Gorkha,Kerauja,4,Gandaki,Gorkha,Kerauja,2,320,1680,48,96,256,320,48,768,32,80,128,224,304,560,384,64,112,912,10,10,0,100,8,2,45,0,8,1680,5,< 10 mins,29/08/15,No,Other in the Country,House damaged/destroyed,,>75%,Yes,Own,None,None,<25%,None,>75%,None,,None,None,CGIs,Water supply / Filter,Building materials for toilet,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Filtered,10-15 liters,Suspended solids,Non usable,0,No,Provided,Self made,No,On-site,No,No,Burning,Yes,None,Yes,"Yes, Off-site",No,Own cash,,,Yes,No,No,Skin infections,Diarrhea,Conjunctivitis,Some,0,0,0,Yes,Yes,No,Yes,,On-site,"Government, Phase Nepal Organization",Government,Yes,Yes,Yes,On site <20,Government,On site <20,UNICEF,>75%,>75%,Working,"Social issues, cultural restrictions",Housework,Working,"Social issues, cultural restrictions",Housework,Agriculture/Livestock,,Agriculture/Livestock,,10,No,Yes,No,,,No,,,No,Yes,No,,Livestock,,Tourism,,No,No,,None,None,No,,Not enough assistance for all entitled,"Some IDPs could not get relief materials such as filter, foam mat etc due to not enough supplied.",0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,No,Don't know,,Access to supplies/water,,No,Does not protect from cold,,Food stock,,Winter clothes,,Mattress / Bed,,In shelter separate for cooking,Yes,Move animal to valley,,Local leader,Authorities,Yes,VDC officials,Recovery plans,Yes,This site had 300 IDPs HHs in the 3 rd round DTM and now I found some (around 20 HHs) students of secondary level come from next village (more than1 hour walking distance) but same VDC for attending school. They have to staying in tents in this site becau,1500 - 2500
Nepal,4,,07/09/15,,,,,male,,,,,,male,,,,,,,,,,,,,,,,,196,Charighyang,Existed in previous rounds,,Yes,08/05/15,,Urban,Janakpur,Dolakha,Bhimeshwor Municipality,1,27.39677,86.02889,883.9307486,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,<2 months,Yes,Private,Makeshift,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Bhimeshwor municipality,1,Janakpur,Dolakha,Khare,4,60,278,1,9,28,81,11,130,0,1,7,16,40,68,88,13,24,148,1,1,0,1,0,0,1,0,1,40,0,< 10 mins,20/07/15,No,Place of origin,House damaged/destroyed,,>75%,No,Rent,None,None,None,<25%,>75%,None,,>75%,<25%,None,None,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,Chlorinated,5-10 liters,None,Not so good (not hygienic),5,No,Provided,Samaritan Purse,No,On-site,No,No,Municipal Collection,No,None,Yes,"Yes, On-Site",Yes,Own cash,,,No,Yes,Yes,Diarrhea,Conjunctivitis,None,None,3,0,3,Yes,No,Yes,Yes,,off-site (< 30 mins),,"Government, Private practitioners",Yes,Yes,No,Off site <20,,,,<75%,<50%,Working,None,Housework,Working,None,Housework,Daily Wage laborer,,Daily Wage laborer,,10,Yes,No,Yes,Unrelated person,Husband,No,,,Yes,Yes,No,,Weaving / knitting,,Tourism,,Yes,Yes,Self organized,Alcohol/drug-related disturbance,None,Yes,Police,None,NA,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",Yes,Don't know,,No limitation,,No,Does not protect from cold,,Blanket,,Winter clothes,,Heater,,In shelter where people sleep,No,,,Families & friends,Families & friends,Unknown,,Shelter,Yes,Increasing trend of leaving the site as site is in private land.,<1500
Nepal,4,,06/11/15,,,,,male,,,,,,male,,,,,,,,,,,,,,,,,543,Singati Laduk,Existed in previous rounds,,Yes,07/07/15,,Peri-Urban,Janakpur,Dolakha,Laduk,8,27.44214,86.09989,598.024872,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Temporary shelter,,No,,,,,No,,,,,,No,Janakpur,Dolakha,Suri,All,Janakpur,Dolakha,"Khare,Jhyaku",All,55,258,0,6,33,60,13,112,0,0,14,20,36,69,80,16,29,146,0,0,0,7,5,0,6,0,1,10,0,2 - 3 hours,13/05/15,No,Place of origin,Fear of landslide/aftershock,,>75%,No,Own,None,None,None,>75%,None,None,,>75%,<25%,CGIs,None,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,>15 liters,None,Not so good (not hygienic),3,No,Already on site,,No,On-site,No,No,Burning,Yes,None,Yes,No,Yes,Own cash,,,No,No,No,None,None,None,None,5,0,5,Yes,No,No,Yes,,On-site,Private,Government,Yes,Yes,No,Off site >20,,,,<50%,<50%,Working,None,Housework,Working,None,Housework,Trade,,Trade,,90,Yes,Yes,No,,,No,,,Yes,No,No,,Construction / daily labour,,Construction,,No,No,,None,None,Yes,Community leaders,Some specific groups are excluded,,0,0,Yes,Yes,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,Don't know,,No limitation,,No,Does not protect from cold,,Winter clothes,,Other,Shelter support,Other,Shelter support,In shelter where people sleep,Don't know,,,Families & friends,Families & friends,Yes,Police,Distribution,Yes,More people entering the site due to less economic opportunity at villages. Majority are small traders who are trying to set up dmall business and rebuild the precious market. The site doenot have enough toilets,<1500
Nepal,4,,17/12/15,,,,,female,,,Key informant,,,male,,,Key informant,,,,,,,,,,,,,,610,Dangjet Tole,Newly emerged,,Yes,17/08/15,,Rural,Bagmati,Nuwakot,Kimtang,7,28.02124,85.02669,1523.408925,,Spontaneous,Other,Private land,No,>2 months,Yes,Private,Temporary shelter,,Yes,<50%,Yes,,,No,,,,,,No,Bagmati,Nuwakot,Kimtang,8,Bagmati,Nuwakot,Kimtang,6,23,119,0,2,14,39,2,57,0,0,9,11,19,33,32,2,4,62,2,2,0,25,10,2,3,0,2,119,0,< 30 mins,25/04/15,No,None (Stay here),House damaged/destroyed,,>75%,No,Own,None,None,None,>75%,None,None,,<50%,>75%,Safer housing / Shelter material,None,None,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,5-10 liters,Suspended solids,Not so good (not hygienic),6,No,Provided,Self made,No,Off-site,No,No,No System,Yes,None,No,No,Yes,Food distribution,,,No,No,No,Diarrhea,Conjunctivitis,Common cold,None,0,0,0,Yes,No,No,No,Insufficient  information,Off-site (1 - 2 hours),,Government,Yes,Yes,Yes,Off site >20,,Off site >20,,>75%,>75%,Fees or costs,None,,Fees or costs,None,,Agriculture/Livestock,,Agriculture/Livestock,,20,No,Yes,No,,,No,,,No,Yes,No,,Weaving / knitting,,Other,Don’t know,Yes,Yes,Police,Alcohol/drug-related disturbance,None,Yes,Police,Fighting between recipients at distribution points,,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Blanket,,Mattress / Bed,,Winter clothes,,In shelter where people sleep,No,,,Local leader,Radio / News,No,,Other relief assistance,Yes,This site severely need WASH supplies and also protection mechanism.,1500 - 2500
Nepal,4,,11/10/15,,,,,male,,,,,,female,,,,,,,,,,,,,,,,,511,Gothdanda,Existed in previous rounds,,Yes,11/06/15,,Rural,Bagmati,Nuwakot,Haldikalika,9,27.93693,85.24828,1068.641795,,Spontaneous,Other,Private land,No,Unknown,"No, no vehicular access",Private,Makeshift,,No,,,,,No,,,,,,No,Bagmati,Nuwakot,Haldikalika,9,Bagmati,Nuwakot,Lachyang,8,75,375,7,4,26,112,14,163,5,12,25,29,34,60,124,24,38,212,1,0,1,10,15,0,1,0,7,0,2,30 mins - 1 hour,25/08/15,No,Nearest Village,Fear of landslide/aftershock,,>75%,No,Own,None,None,None,None,>75%,None,,>75%,>75%,CGIs,Blankets,Electricity / Solar system,Off-site (>20 minutes),Spring,Spring,,No treatment,>15 liters,Suspended solids,No latrines,,,,,,Unknown,,Unknown,Garbage pit,Yes,None,No,No,No,Own cultivated,,,No,No,No,Diarrhea,Common cold,Common cold,None,0,20,20,Yes,No,No,No,Too far,Off-site (1 - 2 hours),,Government,No,No,No,,,,,,,Distance to school,Fear of earthquake,,Distance to school,Fear of earthquake,,Daily Wage laborer,,Daily Wage laborer,,70,No,Yes,No,,,No,,,No,No,No,,Construction / daily labour,,Construction,,No,No,,None,None,Yes,Police,None,Relief has not been received by IDPs,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,"Yes, there is lighting but it is NOT adequate",No,No,,No limitation,,No,Does not protect from cold,,Winter clothes,,Mattress / Bed,,Foam mat (floor),,In shelter where people sleep,Yes,Improve animal shelter,,Local leader,Local leader,No,,Shelter,No,Food and livelihood problem. Mosquito and snake problem. Drinking water problem.,<1500
Nepal,4,,16/11/15,,,,,male,,,,,,female,,,,,,,,,,,,,,,,,564,Tallo Aahale,Newly emerged,,Yes,17/07/15,,Rural,Bagmati,Dhading,Dhola,7,27.90623,84.84672,764.7524994,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Tent,,Yes,<25%,Unknown,,,Unknown,,,,,,Yes,Bagmati,Dhading,Lapa,1,Bagmati,Dhading,Lapa,3,26,123,0,12,28,21,5,66,3,3,7,19,12,40,26,9,14,57,2,2,0,3,1,0,12,0,6,0,0,Longer,21/06/15,Yes,None (Stay here),Nothing ,,>75%,No,Own,None,None,>75%,None,None,None,,<75%,<75%,CGIs,Cooking gas,None,On-site (<20 minutes),Spring,Spring,,Filtered,5-10 liters,None,Good (Hygienic),10,"Yes, next to each other/same HWS",Provided,Self made,No,On-site,Yes,Yes,Burning,No,Yes,Yes,No,No,Food distribution,,,No,No,No,Skin infections,Headache,Diarrhea,None,1,0,1,Yes,No,No,No,Too far,On-site,Unknown,"Local clinic, medical practitioners",Yes,Yes,No,Off site >20,,,,<75%,<75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,None,,0,No,No,No,,,No,,,No,No,Unknown,,Weaving / knitting,,Tourism,,Yes,No,Self organized,None,None,No,,None,They have insufficient information about GBV. Requested to know more about safe migration.,0,0,Yes,No,No,,No,Yes,,,Yes,,,Yes,,,No lighting,No,No,,No limitation,,Don't know,,,Blanket,,Foam mat (floor),,Winter clothes,,In shelter separate for cooking,No,,,Families & friends,Families & friends,Unknown,,Work opportunities,Yes,"Site management necessary, CGI is necessary, solar etc",<1500
Nepal,4,,17/11/15,,,,,male,Member,,SMC,,,male,Coordinator,,SMC,,,female,,,,,,female,,,,,565,Bhuwale Pani,Newly emerged,,Yes,18/07/15,,Rural,Bagmati,Dhading,Dhola,7,27.90456,84.83822,858.3272373,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Private,Tent,,Yes,<25%,Yes,,,Unknown,,,,,,Yes,Bagmati,Dhading,Lapa,1,Bagmati,Dhading,Lapa,3,29,139,0,10,22,30,2,64,0,0,10,20,27,49,30,8,10,75,6,6,0,2,4,0,2,0,3,139,12,Longer,22/07/15,Yes,None (Stay here),Other,They have migrated permanently and won't return back,>75%,Unknown,Own,None,None,>75%,None,None,None,,>75%,None,Water supply / Filter,Blankets,CGIs,Off-site (>20 minutes),Spring,Spring,,Filtered,5-10 liters,None,Not so good (not hygienic),3,"Yes, separate entrance/HWS",Provided,Shangri Nepal,No,On-site,No,No,Garbage pit,No,None,No,No,No,Food distribution,,,No,No,No,Skin infections,Common cold,None,None,0,0,0,Yes,No,No,No,Too far,On-site,Unknown,"Local clinic, medical practitioners",Yes,Yes,Yes,Off site <20,,On site <20,SMC,>75%,>75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,None,,0,No,No,No,,,Yes,,"Saudi, Malaysia",No,No,No,,Weaving / knitting,,Driving,,Yes,No,Self organized,None,None,Yes,Police,None,They have insufficient information about GBV. They Requested to know more about safe migration.,0,0,Yes,Unknown,No,,No,Yes,,,Yes,,,Yes,,,No lighting,No,No,,Main access road,,No,Does not protect from cold,,Foam mat (floor),,Blanket,,Winter clothes,,In shelter separate for cooking,No,,,Families & friends,Families & friends,No,,Work opportunities,Yes,"The pit latrine are full, children are defecting outside the toilets as well, children also have skin infection.",<1500
Nepal,4,,13/12/15,,,,,male,Secretary,,SMC,All,,female,None,,Site resident,All,,female,Member,,SMC,All,,,,,,,604,Pandhare / Paula dil,Newly emerged,Pandhare,Yes,13/08/15,,Rural,Bagmati,Dhading,Salyantar,1,27.99591,84.82314,620.88515,,Spontaneous,"Open ground (park, playground, sports ground, other)",,No,Unknown,Yes,Public/Government,Tent,,Yes,<25%,Yes,,,No,,,,,,Yes,Bagmati,Dhading,Lapa,7,Bagmati,Dhading,Lapa,3,94,446,1,26,54,107,19,207,1,2,39,65,52,106,128,19,38,239,3,3,0,2,0,0,4,0,4,324,1,Longer,01/08/15,Yes,Place of origin,Fear of landslide/aftershock,,>75%,No,Own,None,None,<50%,<25%,<25%,None,,None,<25%,Cooking gas,Electricity / Solar system,Clothes,Off-site (>20 minutes),Spring,Spring,,No treatment,<5 liters,None,Not so good (not hygienic),2,"Yes, separate entrance/HWS",Provided,Self made,No,On-site,No,No,Garbage pit,No,None,No,"Yes, On-Site",No,Food distribution,,,No,No,No,Diarrhea,Skin infections,Headache,None,0,0,0,No,No,No,Unknown,,Off-site (1 - 2 hours),,Government,Yes,Yes,Yes,Off site >20,,On site <20,UNICEF,<75%,<75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,None,,0,No,No,No,,,Unknown,,,No,No,Yes,Salyantar ,Weaving / knitting,,Construction,,Yes,No,Self organized,None,None,Yes,Police,Unknown,"Most of them were previously living in Kumal tole site, it was private land so they moved to this current place. They also mentioned residents living in city forcefully registered their name in their site and when there is distribution they used to come t",1,0,Yes,Unknown,No,,No,Yes,,,Unknown,,,Yes,,,No lighting,No,No,,No limitation,,No,Does not protect from cold,,Mattress / Bed,,CGIs,,Foam mat (floor),,In shelter separate for cooking,No,,,Families & friends,Families & friends,No,,Situation in areas of origin,Yes,,<1500
Nepal,4,,30/09/15,,,,,male,Social worker,,,,,female,AHW,,,,,female,Teacher,,,,,male,Teacher,,,,494,Gupse Pakha,Existed in previous rounds,,Yes,31/05/15,,Rural,Gandaki,Gorkha,Laprak,6,28.20671,84.78496,2727.993172,,Spontaneous,Other,Private land,No,Unknown,"No, no vehicular access",Public/Government,Makeshift,,No,,,,,Unknown,,,,,,No,Gandaki,Gorkha,Laprak,,Gandaki,Gorkha,Laprak,,592,2842,2,150,202,884,95,1333,4,6,207,357,210,412,981,107,202,1509,37,35,2,30,0,1,20,0,70,0,20,2 - 3 hours,02/09/15,Yes,None (Stay here),Fear of landslide/aftershock,,>75%,No,Own,None,None,None,<25%,>75%,None,,<50%,<25%,CGIs,Cooking gas,Electricity / Solar system,On-site (<20 minutes),Piped water (taps),Piped water (taps),,No treatment,>15 liters,None,Not so good (not hygienic),43,No,Provided,OXFAM,Yes,Unknown,Yes,Yes,Garbage pit,Yes,Yes but no soap/water inside ,Yes,No,No,Food distribution,,,Yes,No,Yes,Skin infections,None,None,None,0,1,1,No,No,No,Yes,,On-site,Unknown,Government,Yes,Yes,No,On site <20,Unknown,,,>75%,>75%,Fees or costs,Lack of space in local schools,,Fees or costs,Lack of space in local schools,,Agriculture/Livestock,,Unknown,,0,Yes,No,No,,,Yes,,"Malaysia, Saudi, Qatar, Kuwait",Yes,No,No,,Other,Cooking training,Construction,,Yes,Yes,Self organized,Alcohol/drug-related disturbance,None,Yes,Police,None,"Training on Entrepreneurs necessary for women, youth boys drink,kick doors, shouts requesting for police for security. Two women have no citizenship certificate, theirs husband didn't made it.",0,0,Yes,Unknown,No,,No,Yes,,,No,Other,Rift among youth police,No,Other,"No proper home, boys kick door, feel insecure","Yes, there is lighting but it is NOT adequate",No,No,,Main access road,,No,Does not protect from cold,,Foam mat (floor),,Heater,,Winter clothes,,In shelter where people sleep,Yes,Improve animal shelter,,Families & friends,Families & friends,No,,Recovery plans,Unknown,"How long to stay a live in other people's land, they want government send geogologist to confirm whether their place of origin is safe or else",> 2500
