country,round,survey_date,site_region,site_province,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,support_health,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_remark,water_complaint,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,hyg_promotion,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,health_screen,food_sup_child,food_sup_lac,,,,health_medicine,,,health_medicine,health_center,,,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_tradition,,,,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,11,07/22/2016,BORNO,NGANZAI,GAJIRAM,BO_S064,L.G. QUARTERS,FORMAL,13.21157,11.48494,Spontaneous,Collective Settlement/Centre,,02/15/2016,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,No,No,No,No,No,Yes,Yes,No,Yes,BORNO,NGANZAI,SUGUNDURE,BORNO,GUZAMALA,GUDUMBALI EAST,11,67,2,1,3,11,9,20,10,12,22,9,13,22,0,0,0,3,5,0,0,0,0,0,2,4,1,0,02/15/2016,0618/2016,No,BORNO,NGANZAI,SUGUNDURE,Place of origin,Lack of safety,<25%,None,None,>75%,None,<50%,None,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (>10 mn),<50 %,No,Hand pumps,Hand pumps,Unknown,Yes,None,No,Not so good (Not hygienic),4,No,No,No,Unknown,0,Unknown,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,None,Unknown,None,Farming,37,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,Yes,Yes,Yes,Good,Good,No lighting,No,N/A,N/A,Local Leader,Safety and Security,Yes,1922
Nigeria,11,07/22/2016,BORNO,NGANZAI,GAJIRAM,BO_S065,LG SECRETARIAT,FORMAL,13.21137,12.48723,Spontaneous,Collective Settlement/Centre,,,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,NA,No,No,Yes,No,Yes,Yes,Yes,No,No,BORNO,NGANZAI,MAIWA,BORNO,NGANZAI,GAJIRAM,21,126,7,6,13,12,10,22,19,22,41,19,28,47,2,1,3,5,18,1,0,3,0,0,4,5,2,0,,,No,BORNO,NGANZAI,MAIWA,Place of origin,Lack of food,<25%,None,None,>75%,None,<50%,None,<75%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Unknown,0,Unknown,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,None,Unknown,None,Farming,31,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Local Leader,Safety and Security,Yes,1923
Nigeria,11,07/19/2016,FCT,MUNICIPAL, GARKI,FC_S007,DURUMI IDP SITE,INFORMAL,7.4619,9.0175,Spontaneous,Camp,,8/8/2015,Unknown,,Yes,,Public/Government,Self-made tents,No,N/A,,,No,,,,Yes,No,No,No,No,No,No,Yes,No,BORNO,GWOZA,,YOBE,DAMATURU,,298,2150,22,38,60,281,317,598,352,360,712,355,385,740,8,32,40,60,105,3,15,40,24,6,13,25,11,7,8/6/2015,,No,BORNO,GWOZA,,Place of origin,Lack of safety,<25%,None,<75%,None,None,None,None,>75%,Mosquito nets,Soap,Kitchen sets,On-site (<10 mn),>50 %,No,Spring,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Unknown,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,Yes,No,No,No,Yes,Yes,Malaria,Diarrhea,Cough,No,Yes,Off-site (<3 km),Government,No,Off-site,<5 km,Unknown,Daily labourer,0,Unknown,Yes,No,Yes,Yes,Self organized,Theft,None,None,Children involved in WFCL (forced labor/forced begging),Not enough assistance for all entitled,0,0,Yes,Yes,No,No,Yes,Good,Excellent,No lighting,No,N/A,N/A,Local Leader,Situation in areas of origin,Yes,1839
Nigeria,11,07/18/2016,FCT,MUNICIPAL, GARKI,FC_S002,KUCHINGORO IDP SITE,INFORMAL,7.4377,9.0081,Spontaneous,Camp,,6/2/2015,Unknown,,Yes,,Private Building,Self-made tents,No,N/A,,,No,,,,No,No,No,No,No,No,No,No,No,BORNO,GWOZA,GAVVA / AGAPALWA,ADAMAWA,MADAGALI,,202,1500,22,25,47,198,229,427,213,270,483,275,228,503,5,35,40,20,220,3,4,40,5,5,15,49,20,15,2/10/2015,10/11/2015,Unknown,BORNO,GWOZA,GAVVA / AGAPALWA,Place of origin,Lack of safety,<25%,None,>75%,None,None,None,Unknown,>75%,Hygiene kits,Plastic sheeting,Soap,On-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,Yes,No,No,Yes,Yes,No,Malaria,Diarrhea,Cough,No,No,Off-site (>3 km),Government,Yes,On-site,<1 km,>75%,Farming,200,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,None,None,None,Fighting between recipients at distribution points,0,0,Yes,Yes,No,No,Yes,Poor,Poor,No lighting,No,N/A,N/A,Local Leader,Situation in areas of origin,Yes,1837
Nigeria,11,07/20/2016,FCT,MUNICIPAL, GARKI,FC_S006,WARU CAMP,INFORMAL,7.4858,8.9294,Spontaneous,Collective Settlement/Centre,,11/8/2014,Unknown,,Yes,,Private Building,Individual house,No,N/A,,,No,,,,No,No,Yes,No,No,Yes,Yes,No,Yes,BORNO,GWOZA,KIRAWA/JIMINI,ADAMAWA,MADAGALI,,122,621,15,25,40,52,70,122,110,117,227,104,120,224,3,5,8,10,80,0,0,8,0,0,0,0,0,0,9/10/2014,4/1/2016,No,BORNO,GWOZA,KIRAWA/JIMINI,Place of origin,Lack of safety,<25%,None,None,>75%,<25%,<25%,<50%,<25%,Mosquito nets,Blankets/Mats,Hygiene kits,On-site (<10 mn),>50 %,No,Water truck,Water truck,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),100,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Malaria,Malnutrition,Cough,No,No,Off-site (>3 km),None,No,None,Unknown,None,Daily labourer,35,No,No,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Local Leader,Situation in areas of origin,No,1838
Nigeria,11,07/22/2016,FCT,MUNICIPAL, GWARINPA,FC_S008,KARMAJIJI,INFORMAL,7.4234,9.0921,Spontaneous,Camp,,08/15/2014,Unknown,,Yes,,Public/Government,Self-made tents,No,N/A,,,No,,,,No,No,Yes,No,No,No,Yes,Yes,No,BORNO,GWOZA,ASHIGASHIYA,ADAMAWA,MADAGALI,,103,472,20,22,42,85,65,150,23,20,43,87,127,214,16,7,23,10,75,0,0,23,0,0,0,0,0,0,08/15/2014,05/23/2016,No,BORNO,GWOZA,,Place of origin,Lack of food,<25%,None,>75%,None,None,None,None,<25%,Mosquito nets,Plastic sheeting,Hygiene kits,On-site (<10 mn),<50 %,No,Spring,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Malnutrition,Cough,No,No,Off-site (>3 km),NGO,Yes,On-site,<1 km,<75%,Daily labourer,0,No,No,No,Yes,Yes,Self organized,Friction anmong site residents,Unknown,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Poor,No lighting,No,N/A,N/A,Local Leader,Situation in areas of origin,Yes,1834
Nigeria,11,07/21/2016,FCT,MUNICIPAL, KARSHI,FC_S005,WASA (HOUSING EST),INFORMAL,7.482,8.8762,Spontaneous,Collective Settlement/Centre,,6/2/2014,Unknown,,Yes,,Public/Government,Government building,No,N/A,,,No,,,,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,PULKA/BOKKO,ADAMAWA,MADAGALI,,774,5119,160,198,358,780,770,1550,790,860,1650,743,765,1508,23,30,53,90,800,0,1,53,0,8,59,42,5,0,10/24/2014,,Unknown,BORNO,GWOZA,PULKA/BOKKO,Place of origin,Lack of safety,None,None,None,>75%,None,<50%,<50%,>75%,Blankets/Mats,Hygiene kits,Kitchen sets,On-site (<10 mn),>50 %,No,Water truck,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,Yes,Yes,No,Malaria,Malnutrition,Cough,No,Yes,Off-site (>3 km),Government,Yes,On-site,<1 km,>75%,Farming,53,Yes,Yes,Yes,Yes,Yes,Self organized,Theft,None,None,None,Fighting between recipients at distribution points,2,0,No,Yes,No,No,No,Poor,Good,No lighting,No,N/A,N/A,Local Leader,Situation in areas of origin,Yes,1842
Nigeria,11,07/18/2016,KADUNA,IGABI,KWARAU,KD_S006,ARFON,INFORMAL,7.51025,10.69359,Spontaneous,Collective Settlement/Centre,,2/10/2015,Unknown,,Yes,,Private Building,Individual house,Yes,No,,,Yes,Individual/Private,NA,NA,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,,BORNO,GWOZA,GWOZA TOWN GADAMAYO,1,62,0,0,0,8,5,13,26,23,49,0,0,0,0,0,0,0,0,0,0,0,21,11,30,0,0,0,10/2/2015,02/20/2016,Yes,BORNO,BAMA,,Place of origin,No livelihood,None,None,None,>75%,<75%,<75%,<25%,<75%,Blankets/Mats,Hygiene kits,Mosquito nets,On-site (<10 mn),>50 %,Yes,Protected well,Protected well,10 - 15 ltr,No,Taste,Yes,Good (Hygienic),4,No,No,Yes,Garbage pit,2,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Fever,Skin disease,Yes,Yes,On-site (<3 km),Local clinic,Yes,Off-site,<1 km,<50%,None,0,No,No,No,Yes,Yes,Self organized,Theft,None,None,None,Not enough assistance for all entitled,1,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,N/A,Site Management,Other relief assistance,No,1828
Nigeria,11,07/21/2016,KADUNA,KAGARKO,IDDAH,KD_S001,TAFA CAMP(IDDAH),INFORMAL,7.2682,9.3359,Spontaneous,Collective Settlement/Centre,,4/4/2013,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,PLATEAU,BOKKOS,BUTURA,BORNO,KONDUGA,KAWURI,80,488,6,15,21,31,47,78,64,57,121,139,128,267,1,0,1,11,45,0,1,1,0,0,0,0,0,3,10/4/2013,05/18/2014,No,PLATEAU,BOKKOS,BUTURA,Place of origin,House damaged/destroyed,None,<25%,<25%,<75%,<50%,<50%,<25%,<25%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),>50 %,No,Spring,Unprotected well,Unknown,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,Unknown,No,No,No,No,Fever,Malaria,Cough,No,Yes,Off-site (<3 km),Government,No,Off-site,<2 km,<50%,Daily labourer,10,Yes,No,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,No,Yes,No,No,Good,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Mobile phone,Other relief assistance,No,1817
Nigeria,11,07/21/2016,KADUNA,KAGARKO,JERE NORTH,KD_S002,UNGWAN RIMI CAMP,INFORMAL,7.4275,9.5779,Spontaneous,Collective Settlement/Centre,,1/4/2014,Unknown,,Yes,,Private Building,Host family house,No,N/A,,,No,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,MONGUNO,MONGUNO,KADUNA,BIRNIN GWARI,MAGAJIN GARI I,27,231,6,4,10,36,32,68,16,21,37,55,57,112,3,1,4,8,29,0,2,4,1,0,9,3,2,2,04/17/2010,10/4/2015,No,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,<25%,<75%,<75%,<50%,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Soap,Off-site (>10 mn),<50 %,No,Spring,Hand pumps,5 - 10 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),3,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<25%,Daily labourer,6,Yes,Yes,Yes,Yes,Yes,Community Leaders,Crime,Unknown,None,None,Assistance did not respond to the actual need,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Mobile phone,Other relief assistance,No,1812
Nigeria,11,07/20/2016,KADUNA,KAGARKO,KAGARKO NORTH,KD_S004,DAN MORI CAMP,INFORMAL,7.6947,9.514,Spontaneous,Collective Settlement/Centre,,4/4/2011,Unknown,,Yes,,Private Building,Individual house,Yes,Yes,,,No,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,KADUNA,JABA,SABCHEM,KADUNA,KAURA,MANCHOK,52,484,9,7,16,39,61,100,51,52,103,121,140,261,3,1,4,28,45,2,0,4,0,0,10,2,0,3,04/21/2011,06/16/2015,No,KADUNA,JABA,SABCHEM,Place of origin,House damaged/destroyed,None,<25%,>75%,None,None,<50%,None,None,Blankets/Mats,Soap,Mosquito nets,Off-site (>10 mn),>50 %,No,Spring,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,Yes,Yes,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Government,Yes,Off-site,<2 km,<50%,Farming,27,Yes,No,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Excellent,Good,No lighting,No,N/A,N/A,Radio/news,Situation in areas of origin,No,1826
Nigeria,11,07/20/2016,KADUNA,KAGARKO,KAGARKO SOUTH,KD_S005,KAGARKO SOUTH CAMP,INFORMAL,7.6937,9.4834,Spontaneous,Collective Settlement/Centre,,4/2/2011,Unknown,,Yes,,Private Building,Individual house,No,N/A,,,No,,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,KADUNA,JABA,,KADUNA,ZANGON KATAF,,84,684,11,9,20,80,95,175,144,102,246,98,127,225,10,8,18,15,85,5,0,18,7,0,20,10,5,30,4/17/11,8/4/2015,No,KADUNA,JABA,SAMBAM,Place of origin,House damaged/destroyed,<25%,None,None,>75%,<75%,<75%,<25%,None,Mosquito nets,Blankets/Mats,Bucket/Jerry Can,Off-site (>10 mn),Unkown,No,Spring,Unprotected well,5 - 10 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),6,No,Yes,No,Burning,5,No,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Malaria,Malnutrition,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<25%,Daily labourer,10,Yes,Yes,Yes,No,No,None,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Excellent,"Yes, there is lighting and it is adequate",No,N/A,N/A,Mobile phone,Other relief assistance,No,1824
Nigeria,11,07/20/2016,KANO,KUMBOTSO,MARIRI,KN_S001,MARIRI BOARDING SCHOOL,INFORMAL,8.6065,11.9506,Spontaneous,Camp,,11/4/2014,Unknown,,Yes,,Public/Government,School,Yes,No,,,Yes,Government,LOCAL GOVERNMENT,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,BORNO,GWOZA,,YOBE,GEIDAM,KAWURI,20,200,0,0,0,20,0,20,180,0,180,0,0,0,0,0,0,0,0,4,0,0,0,140,60,0,0,0,06/16/2015,10/4/2016,Yes,KANO,KUMBOTSO,MARIRI,Place of origin,House damaged/destroyed,None,None,None,>75%,<50%,<25%,None,<25%,Hygiene kits,Mosquito nets,Soap,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),4,No,No,Yes,Burning,4,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Fever,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,>75%,None,0,No,No,No,Yes,No,Police,None,None,None,None,Assistance was physically inadequate for most vulnerable,1,0,No,No,No answer,No,No,Good,No answer,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Site Management,Other relief assistance,No,1841
Nigeria,11,07/20/2016,NASARAWA,KARU,GURKU/KABUSU,NW_S007,INTERFAITH 1,INFORMAL,7.628,9.0824,Spontaneous,Camp,,09/17/2014,Unknown,,Yes,,Private Building,Host family house,No,N/A,,,No,,,,Yes,No,No,No,No,No,No,No,No,BORNO,GWOZA,,ADAMAWA,MICHIKA,,165,965,20,24,44,40,58,98,91,104,195,235,376,611,10,7,17,10,44,0,0,17,0,0,0,0,0,0,09/17/2014,7/10/2014,No,BORNO,GWOZA,,Place of origin,Lack of food,None,None,None,>75%,None,None,None,None,Hygiene kits,Blankets/Mats,Mosquito nets,On-site (<10 mn),>50 %,No,Hand pumps,Hand pumps,Unknown,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,No,None,None,No,Off-site,>10 km,None,Farming,0,No,No,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Safety and Security,No,1835
Nigeria,11,07/20/2016,NASARAWA,KARU,GURKU/KABUSU,NW_S005,INTERFAITH 2,INFORMAL,7.628,9.0824,Spontaneous,Collective Settlement/Centre,,6/12/2014,Unknown,,Yes,,Private Building,Host family house,No,N/A,,,No,,,,Yes,Yes,No,No,No,No,No,No,No,BORNO,GWOZA,,ADAMAWA,MICHIKA,,8,54,3,2,5,2,7,9,8,11,19,8,12,20,1,0,1,2,7,0,0,1,0,0,0,0,0,0,10/24/2015,,No,BORNO,GWOZA,,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Hygiene kits,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Malnutrition,Fever,No,Yes,Off-site (<3 km),Local clinic,No,Off-site,<10 km,None,Farming,0,No,No,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Mobile phone,Safety and Security,No,1830
Nigeria,11,07/21/2016,NASARAWA,KARU,GURKU/KABUSU,NW_S006,KUGBARU,INFORMAL,7.6769,9.1702,Spontaneous,Camp,,11/3/2014,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,Yes,Yes,No,No,No,No,Yes,No,No,BORNO,GWOZA,JOHODE/CHIKIDE/KUGHUM,ADAMAWA,MICHIKA,,220,1204,15,21,36,55,68,123,76,106,182,379,455,834,14,15,29,62,0,0,0,29,0,72,0,0,0,0,11/11/2014,,No,BORNO,GWOZA,,Place of origin,Lack of safety,None,None,<25%,<75%,<75%,<25%,None,<75%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,No,Protected well,Piped water supply,Unknown,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,Off-site (<3 km),Local clinic,No,Off-site,<5 km,<25%,Farming,0,No,No,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,N/A,Mobile phone,Safety and Security,No,1829
Nigeria,11,07/19/2016,NASARAWA,KARU,KARU,NW_S008,ADO NKASA,INFORMAL,7.626,8.9727,Spontaneous,Camp,,5/10/2014,Unknown,,Yes,,Private Building,Host family house,No,N/A,,,No,,,,No,No,No,No,Yes,Yes,Yes,No,No,BORNO,GWOZA,JOHODE/CHIKIDE/KUGHUM,ADAMAWA,MICHIKA,BAZZA MARGI,73,349,7,13,20,19,28,47,43,59,102,73,102,175,2,3,5,27,31,0,0,5,0,0,0,0,0,0,06/16/2014,12/1/2016,No,BORNO,GWOZA,,Place of origin,Lack of safety,None,None,None,>75%,<25%,<50%,<75%,<75%,Hygiene kits,Kitchen sets,Blankets/Mats,Off-site (>10 mn),Not operational,No,Water truck,Water truck,Unknown,Yes,None,No,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,No,Off-site (>3 km),Local clinic,No,Off-site,>10 km,None,Farming,0,No,No,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,N/A,Families/Friends,Other relief assistance,Yes,1825
Nigeria,11,07/20/2016,NASARAWA,LAFIA,MAKAMA,NW_S001,SHINGE CAMP,INFORMAL,8.4964,8.5087,Spontaneous,Camp,,4/10/2004,Unknown,,Yes,,Public/Government,Self-made tents,Yes,No,,,No,,,,No,No,No,No,No,Yes,Yes,No,No,NASARAWA,DOMA,,NASARAWA,OBI,,280,2050,296,241,537,282,216,498,239,197,436,140,188,328,108,143,251,9,537,4,0,251,103,42,122,19,67,0,4/10/2004,12/3/2016,No,NASARAWA,DOMA,,Place of origin,House damaged/destroyed,<25%,>75%,<50%,<50%,None,None,<25%,<25%,Hygiene kits,Mosquito nets,Blankets/Mats,Off-site (<10 mn),Not operational,No,Unprotected well,Unprotected well,Unknown,No,Suspended solids,Yes,Non usable,0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,Unknown,Unknown,Unknown,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),Local clinic,Yes,On-site,<1 km,<25%,Daily labourer,0,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Other relief assistance,Yes,1831
Nigeria,11,07/21/2016,NASARAWA,LAFIA,SHABU/KWANDERE,NW_S002,ALMAJIRI CAMP,INFORMAL,8.5633,8.5632,Spontaneous,Camp,,06/16/2014,Unknown,,Yes,,Public/Government,School,No,N/A,,,No,,,,No,No,Yes,No,No,No,No,No,No,TARABA,WUKARI,AVYI,,,,25,181,10,13,23,18,27,45,13,17,30,30,49,79,4,0,4,3,25,2,0,4,0,0,2,2,4,0,06/16/2014,03/19/2016,No,TARABA,WUKARI,AVYI,Place of origin,House damaged/destroyed,None,None,None,>75%,None,<25%,>75%,<25%,Hygiene kits,Mosquito nets,Blankets/Mats,On-site (<10 mn),Not operational,No,Spring,Spring,10 - 15 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),0,Yes,Yes,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,Unknown,Unknown,Unknown,Fever,Malaria,Malnutrition,No,No,None,None,No,None,Unknown,None,Daily labourer,15,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Interference in distribution of aid,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,N/A,Radio/news,Other relief assistance,Yes,1827
Nigeria,11,07/18/2016,PLATEAU,JOS NORTH,GANGARE,PL_S001,HOUSE OF RECAB,INFORMAL,8.893,9.9005,Spontaneous,Collective Settlement/Centre,,11/23/2013,Unknown,,Yes,,Private Building,Individual house,Yes,No,,,Yes,Local NGO,HOUSE OF RECAB,8034853734,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,GWOZA,,TARABA,WUKARI,,1,109,0,0,0,8,13,21,42,46,88,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,09/28/2014,12/14/2015,No,PLATEAU,JOS NORTH,GANGARE,Place of origin,Lack of safety,None,None,None,>75%,>75%,<75%,None,<75%,Kitchen sets,Mosquito nets,Hygiene kits,On-site (<10 mn),>50 %,Yes,Protected well,Piped water supply,10 - 15 ltr,Yes,None,No,Good (Hygienic),10,Yes,Yes,Yes,Garbage pit,0,No,Yes but no soap/water inside,Yes,Yes,No,Yes,"Yes, on site",Yes,Everyday,Distribution,Yes,No,No,No,No,No,Malaria,Wound infection,Skin disease,Yes,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,>75%,None,0,No,No,No,Yes,No,Self organized,None,None,None,None,Assistance did not respond to the actual need,1,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,N/A,Site Management,None,No,1819
