country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,,,,,,,,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,,,,,
Nigeria,18,24/06/2017,YB,YOBE,YB16,YUNUSARI,YB1606,MAIRARI,HC1035,HAUSARI,NULL,12.10448,13.09768,Host Communities,Host Communities,Host Communities,NULL,9/11/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,ABADAM,MALLAMFATORI KESSA,YOBE,YUNUSARI,DEKWA,24,158,2,1,3,5,7,12,29,32,61,36,45,81,0,1,1,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,41893,14/07/2015,No,NULL,BORNO,ABADAM,MALLAMFATORI KESSA,Place of origin,Lack of safety,None,None,<25%,>75%,>75%,None,None,<75%,Blankets/Mats,Mosquito nets,Soap,On-site (<10 mn),Yes,Timber/wood,Nails,Roofing sheets,N/A,<50 %,Yes,No,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Once a month,Distribution,Yes,Yes,Yes,Yes,Yes,No,Malnutrition,Malaria,Cough,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,65,2,2,4,9,9,18,23,20,43,Fees or costs,Fear of violence,Work in the fields,NULL,No,NULL,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,6,Yes,No,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,13617,YB1606-032,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,23/06/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,HC1036,BAYAN QUATERS,NULL,13.15835,11.87013,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DIKWA,NULL,BORNO,GWOZA,GWOZA WAKANE / BULABULIN,1143,6742,182,223,405,576,705,1281,1031,1261,2292,1153,1409,2562,91,111,202,312,502,0,202,0,0,202,0,0,0,0,0,0,0,0,NULL,NULL,Yes,Two times,BORNO,DIKWA,NULL,Place of origin,Lack of safety,None,None,<25%,>75%,>75%,<75%,>75%,<50%,Blankets/Mats,Kitchen sets,Soap,On-site (<10 mn),No,NULL,NULL,NULL,NULL,>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,Yes,No,No,Yes,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,Yes,No,No,Yes,Diarrhea,Malaria,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,>75%,1872,134,109,243,366,300,666,530,433,963,Fees or costs,Lack of school supplies,Work in the fields,NULL,Yes,2,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Daily labourer,0,Yes,Yes,Yes,Yes,No,Self organized,None,Domestic violence,Early/forced marriage,Children involved in WFCL (forced labor/forced begging),None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,13673,BO2110-047,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,No,1.Hausa,NULL,NULL
Nigeria,18,7/11/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1037,FULATARI,NULL,13.82155,13.0886,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,0,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,No,Insurgency ,NULL,BORNO,KUKAWA,BAGA,BORNO,KUKAWA,BAGA,71,391,11,12,23,39,47,86,45,56,101,57,111,168,5,8,13,20,51,3,13,0,0,0,10,0,0,5,0,3,2,4,25/12/2016,43013,No,NULL,BORNO,KUKAWA,BAGA,Place of origin,Accessibility,None,None,<25%,>75%,None,<25%,<25%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,NA,<50 %,No,No,Protected well,Protected well,<5 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,<25%,152,30,21,51,29,20,49,27,25,52,Fees or costs,Work at the house,Work in the fields,NULL,No,NULL,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,No,Yes,Yes,Yes,Yes,Military,Theft,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13779,BO1702-019,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Evening,Information about needs in the community,Through direct Conversation,Situation in areas of origin,No,2. Kanuri,NULL,2. Kanuri,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL,#NAME?
Nigeria,18,7/11/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1038,BULABULIN,NULL,13.82265,13.09452,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,KUKAWA,BAGA,BORNO,KUKAWA,KEKENO,221,884,21,32,53,70,124,194,89,140,229,120,260,380,11,17,28,51,70,12,28,0,0,0,21,8,0,3,0,7,2,2,25/12/2016,42739,No,NULL,BORNO,KUKAWA,BAGA,Nearest village,Accessibility,None,None,<25%,>75%,None,<25%,<25%,<25%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,N/A,<50 %,No,No,Protected well,Protected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,Yes,Off-site,<1 km,None,374,69,47,116,70,39,109,69,80,149,Fees or costs,Work in the fields,Work at the house,NULL,No,NULL,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13778,BO1702-018,Radio,NULL,Military official,NULL,<25%,Evening,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,2. Kanuri,NULL,#NAME?
Nigeria,18,7/11/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1039,KYARI FURI,NULL,13.81861,13.09624,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Insurgency ,NULL,BORNO,KUKAWA,KAUWA,BORNO,KUKAWA,DOGOSHI,287,1663,72,79,151,143,155,298,240,261,501,287,310,597,56,60,116,20,155,3,116,0,0,0,17,7,0,0,0,0,0,0,25/12/2016,42857,Yes,Two times,BORNO,KUKAWA,KUKAWA,Place of origin,Accessibility,None,None,<25%,>75%,None,<25%,<25%,<25%,Blankets/Mats,Kitchen sets,Hygiene kits,On-site (<10 mn),No,NULL,NULL,NULL,NULL,<50 %,No,No,Protected well,Protected well,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Skin disease,Cough,RTI,Yes,Yes,On-site (<3 km),NGO,Yes,On-site,<1 km,None,680,106,98,204,159,147,306,88,82,170,Fees or costs,Work at the house,Work in the fields,NULL,No,NULL,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Daily labourer,0,No,Yes,Yes,Yes,Yes,Military,Theft,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13788,BO1702-021,Radio,NULL,"Friends, neighbors and family",NULL,<75%,Evening,Information about needs in the community,Through direct Conversation,How to get information,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,7/11/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1040,BULAMA ADAMTI,NULL,13.82073,13.09498,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,KUKAWA,BUNDUR,BORNO,KUKAWA,ALAGARNO,112,561,24,26,50,48,53,101,81,87,168,97,106,203,19,20,39,47,57,12,39,0,0,0,0,19,0,0,0,0,0,0,25/12/2016,43013,No,NULL,BORNO,KUKAWA,BUNDUR,Place of origin,Accessibility,None,None,<25%,>75%,None,<25%,<25%,<25%,Kitchen sets,Blankets/Mats,Bucket/Jerry Can,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,N/A,<50 %,No,No,Protected well,Protected well,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),INGO,No,None,Unknown,None,224,41,37,78,53,48,101,23,22,45,Fees or costs,Work at the house,Work in the fields,NULL,No,NULL,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13777,BO1702-017,Radio,NULL,Military official,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NULL
Nigeria,18,7/11/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1041,POMPOM GAJAGAJA,NULL,13.82178,13.09093,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,KUKAWA,KUKAWA,BORNO,KUKAWA,KEKENO,139,695,19,22,41,60,79,139,72,87,159,110,218,328,12,16,28,30,86,0,28,0,0,0,5,1,0,1,0,3,0,0,25/12/2016,15/05/2017,No,NULL,BORNO,KUKAWA,KUKAWA,Place of origin,Accessibility,None,None,<50%,<75%,None,<25%,<25%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,N/A,<50 %,No,No,Protected well,Protected well,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),INGO,No,None,Unknown,None,167,5,3,8,43,33,76,44,39,83,Fees or costs,Work in the fields,Work at the house,NULL,No,NULL,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13842,BO1702-026,Radio,NULL,Military official,NULL,<25%,Afternoon,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,2. Kanuri,NULL,2. Kanuri,NULL,Yes,2. Kanuri,NULL,NULL
Nigeria,18,7/11/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1042,BAGA MUSARI,NULL,13.82119,13.09315,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,KUKAWA,DORO / DUGURI,BORNO,KUKAWA,BAGA,297,1485,64,70,134,128,139,267,214,232,446,257,278,535,49,54,103,29,162,5,103,0,0,0,9,0,0,15,0,0,0,0,42381,42829,No,NULL,BORNO,KUKAWA,DORO / DUGURI,Place of origin,Accessibility,None,None,<25%,>75%,None,<25%,<50%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,NONE,>50 %,No,No,Protected well,Protected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<2 km,None,565,78,41,119,137,125,262,95,89,184,Fees or costs,Work at the house,Work in the fields,NULL,No,NULL,No,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,Yes,Military,Theft,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13791,BO1702-023,Radio,NULL,Military official,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,* NEED FOR LIVELIHOOD ON SITE   * NEED FIR DISTRIBUTION OF NFI  * WASH SUPPORT NEEDED ON SITE 
Nigeria,18,25/12/2016,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1043,YOBERI,NULL,13.82251,13.10003,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Insurgency ,NULL,BORNO,KUKAWA,DORO / DUGURI,BORNO,KUKAWA,KUKAWA,119,654,15,24,39,82,62,144,98,72,170,110,171,281,7,13,20,30,50,3,20,0,0,0,11,0,2,10,0,0,0,20,25/12/2016,42826,No,NULL,BORNO,KUKAWA,DORO / DUGURI,Place of origin,Accessibility,None,None,<25%,>75%,<25%,<25%,None,<25%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,0,<50 %,No,No,Protected well,Protected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,Yes,Yes,No,No,No,Diarrhea,Fever,Cough,Yes,Yes,Off-site (>3 km),INGO,No,None,Unknown,None,269,51,36,87,50,47,97,34,51,85,Fees or costs,Work at the house,Work in the fields,NULL,No,0,Yes,No,No damage,No,N/A,N/A,N/A,N/A,Petty trade,0,No,Yes,No,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13797,BO1702-024,Radio,NULL,Military official,NULL,<25%,Evening,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL,NEED FOR OTHER RELIEF MATEIALS   NEED FOR NFT ON THE SITE
Nigeria,18,7/11/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1044,KASUWA AWAKI,NULL,13.82215,13.09749,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Insurgency ,NULL,BORNO,KUKAWA,KEKENO,BORNO,KUKAWA,ALAGARNO,151,755,19,26,45,47,119,166,87,109,196,152,173,325,9,14,23,41,75,0,23,0,0,0,17,0,0,0,0,2,0,0,25/12/2016,42859,No,NULL,BORNO,KUKAWA,KEKENO,Place of origin,Accessibility,None,None,<25%,>75%,None,<50%,<75%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,NA,>50 %,No,No,Protected well,Protected well,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,On-site (<3 km),INGO,No,None,Unknown,None,295,59,40,99,57,37,94,52,50,102,Fees or costs,Work at the house,Work in the fields,NULL,No,0,No,No,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,No,Yes,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13792,BO1702-025,Radio,NULL,Military official,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,2. Kanuri,NULL,2. Kanuri,NULL,No,2. Kanuri,NULL,#NAME?
Nigeria,18,18/06/2017,BO,BORNO,BO17,KUKAWA,BO1702,BAGA,HC1045,TSOHON KASUWA,NULL,13.81846,13.09461,Host Communities,Host Communities,Host Communities,NULL,25/12/2016,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Insurgency ,NULL,BORNO,KUKAWA,KAUWA,BORNO,KUKAWA,DORO / DUGURI,184,920,21,34,55,110,129,239,121,165,286,132,172,304,14,22,36,25,120,0,36,0,0,0,0,0,0,0,0,0,0,0,25/12/2016,15/02/2017,No,NULL,BORNO,KUKAWA,KAUWA,Place of origin,Accessibility,None,None,<25%,>75%,None,<50%,<25%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),Yes,Tarpaulin,Rope,Timber/wood,NA,<50 %,No,No,Protected well,Protected well,>15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),INGO,No,None,Unknown,None,429,102,41,143,87,50,137,78,71,149,Fees or costs,Work at the house,Work in the fields,NULL,No,0,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,Yes,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,13790,BO1702-022,Radio,NULL,Military official,NULL,<25%,Afternoon,Information about needs in the community,Through direct Conversation,Other relief assistance,No,2. Kanuri,NULL,2. Kanuri,NULL,2. Kanuri,NULL,No,2. Kanuri,NULL,#NAME?
Nigeria,18,22/06/2017,BO,BORNO,BO12,HAWUL,BO1205,KIDA,HC1046,YIMIR SHIKA,NULL,12.24357,10.52685,Host Communities,Host Communities,Host Communities,NULL,15/09/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,HAWUL,KWAJAFFA/HANG,ADAMAWA,HONG,NULL,12,71,4,3,7,6,8,14,11,8,19,14,16,30,1,0,1,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,15/09/2014,21/04/2017,No,NULL,BORNO,HAWUL,KWAJAFFA/HANG,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,<25%,<25%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),No,NULL,NULL,NULL,NULL,<50 %,No,Yes,Unprotected well,Protected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),32,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Cough,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,27,5,3,8,5,6,11,3,5,8,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,1,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,12,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,13786,BO1205-007,Radio,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Situation in areas of origin,Yes,5. Bura,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,5. Bura,NULL,  
Nigeria,18,19/06/2017,BO,BORNO,BO12,HAWUL,BO1208,MARAMA/KIDANG,HC1047,MARAMA,NULL,12.14672,10.4269,Host Communities,Host Communities,Host Communities,NULL,13/10/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,HAWUL,SHAFFA,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,121,1031,18,25,43,91,103,194,127,132,259,249,265,514,12,9,21,29,47,0,21,0,0,0,0,0,0,3,0,0,0,0,13/10/2014,43044,No,NULL,BORNO,HAWUL,SHAFFA,Place of origin,Lack of food,None,None,None,>75%,<50%,<75%,None,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),Yes,Roofing sheets,Timber/wood,Nails,N/A,<50 %,Yes,No,Unprotected well,Unprotected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),72,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,337,42,36,78,61,59,120,71,68,139,Lack of school supplies,Fear of violence,Distance to the school (too far),NULL,Yes,29,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,57,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,13794,BO1208-006,Telephone voice call,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,5. Bura,NULL,1.Hausa,NULL,5. Bura,NULL,Yes,5. Bura,NULL,NULL
Nigeria,18,29/06/2017,BO,BORNO,BO12,HAWUL,BO1209,PAMA/WHITAMBAYA,HC1048,WHITAM BAYA,NULL,12.24813,10.47882,Host Communities,Host Communities,Host Communities,NULL,18/09/2014,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,HAWUL,KWAJAFFA/HANG,ADAMAWA,HONG,NULL,78,552,28,23,51,41,34,75,72,85,157,113,126,239,13,17,30,7,58,0,30,0,0,0,0,0,0,2,0,0,0,0,18/09/2014,42197,No,NULL,BORNO,HAWUL,NULL,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,None,<25%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),Yes,Roofing sheets,Block/bricks,Timber/wood,N/A,<50 %,Yes,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),78,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Fever,Malaria,Cough,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,>75%,192,13,22,35,36,20,56,49,52,101,Lack of school supplies,Fear of violence,Work at the house,NULL,Yes,18,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,24,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,13787,BO1209-006,Telephone voice call,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Through direct Conversation,Distribution,No,5. Bura,NULL,1.Hausa,NULL,5. Bura,NULL,Yes,5. Bura,NULL,NULL
