country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,site_date_open,,site_date_close,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,
Nigeria,12,09/16/2016,BO,BORNO,BO11,GWOZA,BO1107,GWOZA WAKANE / BULABULIN,BO_S111,GWOZA WAKANE PRI. SCH,FORMAL,13.68755,11.08895,Spontaneous,Collective Settlement/Centre,NULL,8/9/2016,Unknown,NULL,Yes,NULL,Public/Government,School,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,Yes,No,Yes,No,Yes,BORNO,GWOZA,NULL,BORNO,GWOZA,NULL,120,743,10,18,28,80,90,170,128,157,285,79,145,224,18,18,36,5,30,1,5,36,1,0,1,40,3,0,8/9/2016,NULL,No,BORNO,GWOZA,NULL,Place of origin,Lack of safety,None,<50%,<25%,<75%,None,<25%,<75%,<25%,Bucket/Jerry Can,Mosquito nets,Blankets/Mats,Off-site (<10 mn),<50 %,No,Spring,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,Yes,No,Malaria,Cough,Diarrhea,No,Yes,Off-site (>3 km),NGO,No,None,Unknown,None,Daily labourer,100,Yes,No,No,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,1,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Distribution,No,2043
Nigeria,12,12/9/2016,BO,BORNO,BO11,GWOZA,BO1113,PULKA/BOKKO,BO_S112,GENERAL HOSPITAL PULKA,FORMAL,13.78637,11.22544,Spontaneous,Collective Settlement/Centre,NULL,NULL,Unknown,NULL,Yes,NULL,Public/Government,Government building,No,N/A,NULL,NULL,Yes,Armed Forces,MILITARY,NULL,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,NULL,BORNO,GWOZA,NULL,34,170,7,8,15,10,11,21,21,36,57,32,38,70,3,4,7,2,10,3,3,7,0,0,20,8,5,0,NULL,NULL,No,BORNO,BAMA,ZANGERI/KASH  KASH,Place of origin,Lack of safety,None,None,None,>75%,None,<25%,None,<50%,Blankets/Mats,Bucket/Jerry Can,Hygiene kits,Off-site (>10 mn),Not operational,No,Unprotected well,Unprotected well,Unknown,No,Taste,Yes,Not so good (Not hygienic),4,Yes,No,No,Garbage pit,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,No,No,Yes,No,Malaria,Cough,Fever,Yes,Yes,Off-site (<3 km),INGO,Yes,Off-site,<1 km,<25%,Farming,34,Yes,No,Yes,Yes,No,Military,None,None,Forced recruitment,Child physical & emotional abuse,None,1,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Authorities,Safety and Security,Yes,2037
Nigeria,12,09/21/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S113,EL MASKIN CENTER,INFORMAL,13.1751,11.87948,Spontaneous,Camp,NULL,10/3/2015,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,No,No,No,BORNO,BAMA,KASUGULA,BORNO,MONGUNO,NULL,229,1205,34,51,85,102,98,200,199,288,487,172,239,411,8,14,22,40,47,2,0,22,2,21,17,12,5,0,11/2/2015,07/15/2015,No,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of food,None,<25%,<75%,<50%,None,None,<25%,>75%,Mosquito nets,Blankets/Mats,Plastic sheeting,Off-site (<10 mn),Not operational,No,Spring,Spring,Unknown,No,Taste,Yes,Non usable,0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (>3 km),NGO,No,None,Unknown,None,None,271,Yes,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Safety and Security,Yes,2056
Nigeria,12,09/23/2016,BO,BORNO,BO13,JERE,BO1309,OLD MAIDUGURI,BO_S114,OLD MAIDUGURI POLICE STATION CAMP,INFORMAL,13.17355,11.87225,Spontaneous,Camp,NULL,6/4/2015,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,No,No,No,BORNO,MONGUNO,MOFIO,BORNO,MAFA,ABBARI,35,176,7,5,12,10,14,24,21,36,57,34,42,76,3,4,7,9,11,1,0,7,0,3,4,4,2,0,10/8/2015,9/6/2015,Yes,BORNO,MAIDUGURI M. C.,MAFONI,Place of origin,Lack of safety,None,None,>75%,None,None,None,<25%,>75%,Mosquito nets,Blankets/Mats,Kitchen sets,Off-site (<10 mn),Not operational,No,Spring,Spring,Unknown,No,Taste,Yes,Good (Hygienic),0,No,No,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,No,None,None,No,None,Unknown,None,Petty trade,21,No,No,No,Yes,No,Police,None,None,None,None,Lack of documentation,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Local Leader,Safety and Security,Yes,2071
Nigeria,12,09/26/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S115,AJIRI,INFORMAL,13.1331,11.79369,Spontaneous,Collective Settlement/Centre,NULL,8/8/2016,Unknown,NULL,Yes,NULL,Private Building,Tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,Yes,No,Yes,Yes,No,No,No,BORNO,KONDUGA,KONDUGA,NULL,NULL,NULL,28,96,1,4,5,7,12,19,18,24,42,9,18,27,1,2,3,5,12,0,0,3,0,0,0,4,0,0,8/9/2016,09/17/2016,No,BORNO,KONDUGA,KONDUGA,Place of origin,Lack of safety,None,>75%,<25%,None,None,<25%,<50%,<25%,Blankets/Mats,Plastic sheeting,Soap,Off-site (>10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,Garbage pit,1,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Distribution,Yes,No,No,No,Yes,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<2 km,>75%,Daily labourer,18,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Distribution,No,2077
Nigeria,12,10/24/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S116,AULAM CAMP,INFORMAL,13.13425,11.78998,Spontaneous,Collective Settlement/Centre,NULL,07/14/2015,Unknown,NULL,Yes,NULL,Private Building,Tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,Yes,Yes,Yes,No,BORNO,KONDUGA,DALORI / WANORI,NULL,NULL,NULL,28,146,3,4,7,2,2,4,31,45,76,23,32,55,1,3,4,3,10,2,0,4,0,0,0,0,0,0,07/14/2015,2/9/2016,No,BORNO,KONDUGA,KAWURI,Place of origin,Lack of safety,None,>75%,<25%,None,None,None,None,>75%,Kitchen sets,Bucket/Jerry Can,Hygiene kits,Off-site (>10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Malnutrition,Cough,Yes,Yes,Off-site (<3 km),NGO,Yes,On-site,<1 km,<75%,Daily labourer,20,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2074
Nigeria,12,09/24/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S117,YAJIWA CAMP KUSHERI,INFORMAL,13.13064,11.78871,Spontaneous,Collective Settlement/Centre,NULL,4/4/2014,Unknown,NULL,Yes,NULL,Private Building,Tents,No,N/A,NULL,NULL,No,NULL,NULL,NULL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,BORNO,NULL,NULL,NULL,NULL,NULL,58,290,3,6,9,2,3,5,74,88,162,43,66,109,2,3,5,5,12,1,1,5,0,0,0,12,3,0,4/9/2014,1/9/2016,No,BORNO,KONDUGA,NYALERI/SANDIA/YEJIWA,Place of origin,Lack of safety,None,>75%,<25%,None,None,<50%,None,>75%,Blankets/Mats,Bucket/Jerry Can,Mosquito nets,Off-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,Off-site (<3 km),NGO,No,On-site,<1 km,None,Petty trade,45,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Situation in areas of origin,No,2086
Nigeria,12,09/25/2016,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S118,GIDAN YAN BAMA,INFORMAL,13.18068,11.983002,Spontaneous,Collective Settlement/Centre,NULL,11/7/2016,Unknown,NULL,Yes,NULL,Private Building,Tents,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,Yes,Yes,Yes,No,No,No,No,BORNO,BAMA,KASUGULA,BORNO,BAMA,KASUGULA,16,98,0,3,3,17,24,41,10,17,27,11,13,24,1,2,3,3,5,4,0,3,0,0,0,0,0,0,11/7/2016,11/7/2016,Yes,BORNO,BAMA,KASUGULA,Place of origin,Lack of food,None,None,>75%,None,None,<25%,<50%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,Yes,Hand pumps,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,Yes,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,Off-site,<1 km,<25%,Petty trade,3,No,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,2075
Nigeria,12,09/25/2016,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S119,KEKENO NON-GOVERNMENT IDP CAMP,INFORMAL,13.13705,11.782427,Spontaneous,Collective Settlement/Centre,NULL,11/8/2016,Unknown,NULL,Yes,NULL,Private Building,Tents,Yes,No,NULL,NULL,No,NULL,NA,NULL,No,No,Yes,Yes,Yes,No,No,No,No,BORNO,KUKAWA,KEKENO,BORNO,KUKAWA,KEKENO,32,128,1,3,4,7,17,24,9,15,24,38,30,68,4,4,8,3,10,2,2,8,0,0,0,0,0,0,07/15/2016,07/15/2016,Yes,BORNO,KUKAWA,KEKENO,Place of origin,Lack of food,None,>75%,None,None,None,<25%,<25%,<25%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),<50 %,No,Lake/dam,Lake/dam,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,Yes,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),NGO,No,Off-site,<2 km,None,Petty trade,5,No,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,2070
Nigeria,12,09/24/2016,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S120,GIDAN YAN MANGUNO,INFORMAL,13.17645,11.80664,Spontaneous,Collective Settlement/Centre,NULL,5/7/2015,Unknown,NULL,Yes,NULL,Private Building,Community center,Yes,Yes,NULL,NULL,Yes,Individual/Private,BUKAR ZARAMI,7063067406,No,No,Yes,No,Yes,No,No,No,Yes,BORNO,MONGUNO,MONGUNO,NULL,NULL,NULL,8,65,0,2,2,5,13,18,10,11,21,12,10,22,1,1,2,0,9,0,0,2,0,0,0,0,0,0,5/7/2015,2/9/2016,Yes,BORNO,MONGUNO,MONGUNO,Place of origin,Lack of safety,None,None,None,>75%,None,<75%,<50%,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Non usable,0,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,On-site (<3 km),Government,No,Off-site,<1 km,None,Petty trade,3,No,Yes,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,2095
Nigeria,12,09/29/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S121,DALWA,INFORMAL,13.13336,11.79422,Spontaneous,Collective Settlement/Centre,NULL,04/16/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,Yes,Yes,Yes,No,Yes,BORNO,KONDUGA,MASBA / DALWA WEST,NULL,NULL,NULL,33,148,3,6,9,13,19,32,24,35,59,19,20,39,4,5,9,9,12,0,0,9,0,0,0,24,0,0,04/16/2014,05/27/2016,No,BORNO,KONDUGA,MASBA / DALWA WEST,Place of origin,Lack of safety,None,<25%,>75%,None,None,<25%,<50%,<50%,Blankets/Mats,Soap,Hygiene kits,Off-site (<10 mn),<50 %,No,Piped water supply,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,<75%,Daily labourer,30,Yes,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Distribution,No,2063
Nigeria,12,09/24/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S122,BUSUWU CAMP,INFORMAL,13.13236,11.7928,Spontaneous,Collective Settlement/Centre,NULL,11/3/2015,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,8097851489,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,BORNO,KONDUGA,MASBA / DALWA WEST,NULL,NULL,NULL,8,30,2,3,5,2,3,5,1,4,5,4,6,10,1,4,5,3,7,0,0,5,0,3,0,3,0,0,11/3/2015,06/17/2016,No,BORNO,KONDUGA,MASBA / DALWA WEST,Place of origin,Lack of safety,None,<50%,<75%,None,None,<25%,None,<75%,Plastic sheeting,Kitchen sets,Hygiene kits,Off-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,>15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Malnutrition,Fever,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,<50%,Daily labourer,8,Yes,Unknown,Unknown,Yes,No,Self organized,None,Domestic violence,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Safety and Security,No,2067
Nigeria,12,09/27/2016,BO,BORNO,BO21,MAIDUGURI M. C.,BO2113,MAISANDARI,BO_S123,KUSHERI BULAMANI,INFORMAL,13.13215,11.79093,Spontaneous,Collective Settlement/Centre,NULL,01/14/2014,Unknown,NULL,Yes,NULL,Private Building,Open lot,No,N/A,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,Yes,Yes,Yes,No,No,BORNO,KONDUGA,MASBA / DALWA WEST,NULL,NULL,NULL,18,100,5,8,13,11,12,23,5,6,11,25,28,53,0,0,0,2,18,0,0,0,0,0,0,5,0,0,01/14/2014,05/22/2016,No,BORNO,KONDUGA,DAWA EAST / MALARI / KANGAMARI,Place of origin,Lack of safety,None,<75%,<75%,None,None,<25%,<25%,<75%,Plastic sheeting,Bucket/Jerry Can,Mosquito nets,Off-site (<10 mn),>50 %,Yes,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,Yes,No waste disposal system,0,Yes,Yes,No,Yes,Yes,No,"Yes, on site",No,Irregular,Cash,Yes,No,No,No,Yes,No,Malaria,Malnutrition,Fever,Yes,Yes,Off-site (<3 km),NGO,Yes,Off-site,<1 km,<50%,Petty trade,10,Yes,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Families/Friends,Safety and Security,No,2062
Nigeria,12,09/25/2016,BO,BORNO,BO13,JERE,BO1302,BALE GALTIMARI,BO_S124,GIDAN BREDI,INFORMAL,13.17032,11.80468,Spontaneous,Collective Settlement/Centre,NULL,2/8/2015,Unknown,NULL,Yes,NULL,Private Building,Tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,Yes,No,Yes,Yes,No,No,Yes,BORNO,KAGA,NULL,BORNO,BAMA,NULL,11,48,1,4,5,3,6,9,2,7,9,9,13,22,2,1,3,0,5,0,0,3,0,0,0,0,0,0,2/8/2015,2/5/2016,Yes,BORNO,KAGA,NULL,Place of origin,House damaged/destroyed,None,>75%,<25%,None,None,<50%,<50%,>75%,Blankets/Mats,Mosquito nets,Kitchen sets,Off-site (<10 mn),>50 %,Yes,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,No,Off-site,<1 km,None,None,0,No,No,No,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio/news,Situation in areas of origin,No,2112
Nigeria,12,09/26/2016,BO,BORNO,BO13,JERE,BO1307,MASHAMARI,BO_S125,GIDAN MONGORO,INFORMAL,13.17986,11.85286,Spontaneous,Collective Settlement/Centre,NULL,10/10/2014,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,No,No,No,BORNO,DIKWA,BOBOSHE,NULL,NULL,NULL,22,121,5,4,9,17,13,30,16,19,35,22,25,47,0,0,0,4,12,2,0,0,3,0,4,3,0,0,10/10/2014,1/1/2015,No,BORNO,DIKWA,BOBOSHE,Place of origin,Lack of safety,<25%,None,>75%,None,None,None,None,<50%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,No,Lake/dam,Lake/dam,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),4,Yes,Yes,Yes,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Skin disease,No,No,None,None,No,None,Unknown,None,Daily labourer,10,Yes,No,Yes,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Radio/news,Distribution,No,2113
Nigeria,12,09/26/2016,BO,BORNO,BO13,JERE,BO1307,MASHAMARI,BO_S126,OLD AMANA HOSPITAL ,INFORMAL,13.17959,11.8523,Spontaneous,Collective Settlement/Centre,NULL,1/1/2016,Unknown,NULL,Yes,NULL,Private Building,Health facility,Yes,Yes,NULL,NULL,Yes,INGO,N/A,N/A,No,No,Yes,No,No,Yes,No,Yes,No,BORNO,BAMA,KASUGULA,BORNO,MONGUNO,MONGUNO,13,60,0,0,0,11,15,26,7,11,18,0,13,13,0,3,3,0,0,0,1,3,0,0,0,13,0,0,1/1/2016,NULL,No,BORNO,BAMA,KASUGULA,Place of origin,Lack of safety,None,None,None,>75%,<50%,<25%,<50%,<50%,Kitchen sets,Blankets/Mats,Hygiene kits,On-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Cough,No,No,None,None,Yes,On-site,<1 km,>75%,Petty trade,10,No,No,No,No,Yes,None,Theft,None,None,None,None,0,0,No,No,No,No,No,Excellent,Excellent,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Local Leader,Distribution,No,2115
Nigeria,12,09/27/2016,BO,BORNO,BO13,JERE,BO1306,MAIMUSARI,BO_S127,ADAM KOLO,INFORMAL,13.18715,11.83352,Spontaneous,Collective Settlement/Centre,NULL,8/1/2016,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,No,No,No,BORNO,KONDUGA,NULL,NULL,NULL,NULL,20,117,2,3,5,12,15,27,16,17,33,20,27,47,2,3,5,2,3,1,0,5,0,0,0,5,0,0,8/1/2016,10/4/2016,Yes,BORNO,KONDUGA,MAIRAMRI / YELERI / BAZAMRI,Place of origin,Lack of safety,None,<25%,>75%,None,None,None,None,<25%,Kitchen sets,Blankets/Mats,Plastic sheeting,Off-site (>10 mn),<50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Good (Hygienic),2,No,No,No,No waste disposal system,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Fever,No,No,None,None,Yes,Off-site,<1 km,<25%,Daily labourer,15,Yes,No,No,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Local Leader,Distribution,No,2116
Nigeria,12,09/23/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S128,MUNA DA'ALTI 1A,INFORMAL,13.25295,11.86886,Spontaneous,Collective Settlement/Centre,NULL,12/12/2015,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,803385298,No,No,No,Yes,No,No,Yes,No,Yes,BORNO,MAFA,LOSKURI,BORNO,MAFA,ABBARI,75,500,13,11,24,57,44,101,66,57,123,89,137,226,10,16,26,15,40,2,0,26,0,0,0,9,0,0,12/12/2015,2/1/2016,No,BORNO,MAFA,LOSKURI,Place of origin,Lack of safety,None,<25%,>75%,None,None,None,None,<75%,Blankets/Mats,Plastic sheeting,Kitchen sets,Off-site (<10 mn),<50 %,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,Burning,1,No,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,None,No,No,No,No,No,No,Malaria,Cough,Diarrhea,Yes,Yes,Off-site (<3 km),NGO,No,Unknown,Unknown,None,Daily labourer,36,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Radio/news,Distribution,No,2117
Nigeria,12,09/23/2016,BO,BORNO,BO13,JERE,BO1304,DUSUMAN,BO_S129,MUNA DA'ALTI 1B,INFORMAL,13.25362,11.86956,Spontaneous,Collective Settlement/Centre,NULL,9/8/2015,Unknown,NULL,Yes,NULL,Private Building,Self-made tents,Yes,Yes,NULL,NULL,No,NULL,NULL,NULL,No,No,No,No,No,No,No,No,No,NULL,NULL,NULL,BORNO,MAFA,LIMANTI,13,79,1,1,2,8,11,19,9,11,20,14,20,34,3,1,4,0,2,0,0,4,0,3,0,2,1,0,9/8/2015,11/11/2015,No,BORNO,MAFA,LIMANTI,Place of origin,Lack of safety,None,<25%,>75%,None,None,None,None,None,Blankets/Mats,Kitchen sets,Mosquito nets,Off-site (<10 mn),<50 %,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),2,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Skin disease,Cough,Yes,Yes,Off-site (<3 km),NGO,No,None,Unknown,None,Daily labourer,15,Yes,No,No,Yes,No,Self organized,None,None,None,None,None,0,0,Yes,No,No,No,No,Excellent,Excellent,No lighting,No,N/A,NULL,Local Leader,Distribution,No,2106
