country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0610,SHIKARKIR,HC0900,TSATHA,NULL,12.77529,10.84912,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,CHIBOK,KORONGILIM,BORNO,CHIBOK,KORONGILIM,41,205,5,7,12,12,37,49,27,39,66,26,44,70,2,6,8,10,18,0,8,0,0,0,0,0,0,0,0,0,0,0,,3/2/2017,No,,BORNO,CHIBOK,KORONGILIM,Place of origin,Lack of safety,None,<25%,>75%,None,<25%,<25%,<50%,Kitchen sets,Soap,Mosquito nets,Mosquito nets,On-site (<10 mn),<50 %,No,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,On-site (<3 km),Government,No,None,Unknown,None,95,17,12,29,21,17,38,16,12,28,Fees or costs,Lack of school supplies,Distance to the school (too far),,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Telephone voice call,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0610,SHIKARKIR,HC0901,SHIKARKIR,NULL,12.76711,10.86733,Host Communities,Host Communities,Host Communities,,5/20/2016,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,KONDUGA,,BORNO,DAMBOA,,24,121,3,4,7,8,16,24,12,27,39,17,24,41,4,6,10,10,11,0,10,0,0,0,0,0,0,0,0,0,0,0,3/20/2016,1/23/2017,No,,BORNO,CHIBOK,KORONGILIM,Place of origin,Lack of safety,None,None,>75%,None,<50%,None,<50%,Soap,Kitchen sets,Blankets/Mats,Blankets/Mats,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,1,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<10 km,<25%,53,8,6,14,12,10,22,9,7,16,Fees or costs,Lack of school supplies,Distance to the school (too far),,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Telephone voice call,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Safety and Security,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0611,PEMI,HC0902,PEMI C,NULL,12.9159,10.77679,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,22,110,5,7,12,8,12,20,13,16,29,22,23,45,0,4,4,10,18,3,4,0,0,18,2,0,0,0,0,0,0,1,,,No,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,Place of origin,Lack of safety,None,None,>75%,None,<25%,None,<50%,Blankets/Mats,Kitchen sets,Mosquito nets,Mosquito nets,On-site (<10 mn),>50 %,No,No,Protected well,Protected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,Yes,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Cough,Malaria,Diarrhea,Yes,Yes,On-site (<3 km),Government,No,None,Unknown,None,41,7,5,12,9,7,16,8,4,12,Fees or costs,Lack of school supplies,Distance to the school (too far),,Yes,4,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Evening,Information about needs in the community,Safety and Security,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0611,PEMI,HC0903,PEMI B,NULL,12.93325,10.77001,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,CHIBOK,KAUTIKARI,BORNO,CHIBOK,GATAMARWA,19,94,7,5,12,7,3,10,11,15,26,20,18,38,5,3,8,2,14,2,8,0,0,0,1,0,0,0,0,0,0,0,,1/21/2017,No,,BORNO,CHIBOK,KAUTIKARI,Place of origin,Lack of safety,None,None,>75%,None,<25%,None,<50%,Kitchen sets,Blankets/Mats,Hygiene kits,Hygiene kits,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Fever,Malaria,Diarrhea,No,Yes,Off-site (>3 km),Government,No,None,Unknown,None,32,4,2,6,8,7,15,7,4,11,Fees or costs,Lack of school supplies,Distance to the school (too far),,Yes,5,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Safety and Security,No
Nigeria,16,4/7/2017,BO,BORNO,BO06,CHIBOK,BO0611,PEMI,HC0904,PEMI A,NULL,12.94988,10.77691,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,Yes,Yes,,,No,,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Insurgency ,,BORNO,CHIBOK,KAUTIKARI,BORNO,DAMBOA,,24,122,5,8,13,6,7,13,9,11,20,27,39,66,4,6,10,15,18,3,10,0,0,40,10,5,0,0,0,0,0,0,,1/7/2017,No,,BORNO,CHIBOK,KAUTIKARI,Place of origin,Lack of safety,None,<25%,>75%,None,<25%,None,<50%,Kitchen sets,Blankets/Mats,Hygiene kits,Hygiene kits,On-site (<10 mn),<50 %,No,No,Unprotected well,Unprotected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Fever,Malaria,Diarrhea,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,>10 km,<25%,28,5,3,8,6,5,11,5,4,9,Fees or costs,Lack of teachers,Distance to the school (too far),,No,,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,5,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,Yes,No,No,Yes,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<25%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0608,MBALALA,HC0905,BAYAN KASUWA,NULL,12.87457,10.77392,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Insurgency ,,BORNO,CHIBOK,KUBURMBULA,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,105,526,18,22,40,42,61,103,91,97,188,73,91,164,15,16,31,10,55,0,31,0,0,0,0,0,0,0,0,0,0,0,,,No,,BORNO,CHIBOK,KUBURMBULA,Place of origin,Lack of safety,None,<25%,>75%,None,<25%,<25%,<50%,Kitchen sets,Blankets/Mats,Hygiene kits,Hygiene kits,On-site (<10 mn),<50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<2 km,<50%,250,34,28,62,49,49,98,48,42,90,Fees or costs,Lack of school supplies,Work at the house,,Yes,5,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,Child physical & emotional abuse,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0608,MBALALA,HC0906,YOBE MBALALA,NULL,12.87778,10.77407,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,BORNO,CHIBOK,KUBURMBULA,67,337,7,13,20,20,31,51,41,70,111,60,82,142,5,8,13,8,32,0,13,0,0,0,0,0,0,0,0,0,0,0,,,No,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,Place of origin,Lack of safety,None,<25%,>75%,None,None,<25%,<50%,Kitchen sets,Blankets/Mats,Mosquito nets,Mosquito nets,On-site (>10 mn),<50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,Off-site (<3 km),Government,No,None,Unknown,None,155,10,11,21,10,24,34,35,25,60,Lack of school supplies,Lack of teachers,Work at the house,,Yes,2,No,No,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Feedback (positive or negative) about the services in the  site,Situation in areas of origin,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0608,MBALALA,HC0907,SABON GARI,NULL,12.87636,10.77972,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,CHIBOK,KUBURMBULA,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,54,318,8,11,19,20,28,48,40,65,105,54,80,134,5,7,12,4,30,0,12,0,0,0,0,0,0,0,0,0,0,0,,,No,,BORNO,CHIBOK,KUBURMBULA,Place of origin,Lack of safety,None,None,>75%,None,<25%,None,<50%,Blankets/Mats,Kitchen sets,Hygiene kits,Hygiene kits,On-site (<10 mn),<50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Fever,Malaria,Cough,Yes,Yes,Off-site (>3 km),Government,Yes,Off-site,<5 km,<25%,146,19,10,29,36,25,61,30,26,56,Fees or costs,Fear of violence,Work at the house,,No,,No,No,Slightly damaged,No,N/A,N/A,N/A,N/A,Farming,0,Yes,Yes,No,Yes,No,Military,None,None,None,Child physical & emotional abuse,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0605,KAUTIKARI,HC0908,WARGA II,NULL,12.99015,10.81961,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,DAMBOA,MULGWAI / KOPCHI,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,21,121,3,4,7,10,13,23,15,25,40,20,27,47,1,3,4,4,11,0,4,0,0,0,2,4,0,0,0,0,0,0,,,No,,BORNO,DAMBOA,MULGWAI / KOPCHI,Place of origin,Accessibility,None,None,>75%,None,<25%,None,<50%,Kitchen sets,Blankets/Mats,Mosquito nets,Mosquito nets,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,None,No,No,No,No,No,No,Malaria,Fever,Cough,No,Yes,Off-site (<3 km),Government,No,None,Unknown,None,54,8,6,14,13,10,23,10,7,17,School is damaged or destroyed,Lack of teachers,Fear of violence,,No,,No,No,Destroyed or not usable,No,N/A,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0605,KAUTIKARI,HC0909,HYI-KYAHA,NULL,12.98664,10.82493,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,BORNO,DAMBOA,,4,21,1,1,2,1,3,4,2,4,6,3,5,8,0,1,1,3,6,1,1,0,0,0,0,2,3,0,0,1,0,0,,,No,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,Place of origin,Lack of safety,None,None,>75%,None,<25%,None,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,Kitchen sets,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,Off-site (<3 km),Government,No,None,Unknown,None,8,1,1,2,3,1,4,1,1,2,School is damaged or destroyed,Lack of teachers,Distance to the school (too far),,No,,No,No,Destroyed or not usable,No,N/A,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Evening,Feedback (positive or negative) about the services in the  site,Situation in areas of origin,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0605,KAUTIKARI,HC0910,KARAKAU,NULL,12.98064,10.82493,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Insurgency ,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,BORNO,DAMBOA,,16,79,1,1,2,8,10,18,11,14,25,13,16,29,2,3,5,3,5,0,5,0,0,0,2,1,0,1,1,1,1,0,,,No,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,Place of origin,Accessibility,None,None,>75%,None,<25%,None,<50%,Mosquito nets,Kitchen sets,Blankets/Mats,Blankets/Mats,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,Yes,Never,Cultivated,No,No,No,No,No,No,Cough,Malaria,Fever,Yes,Yes,Off-site (>3 km),Government,Yes,On-site,<2 km,<50%,36,7,4,11,7,6,13,7,5,12,Fees or costs,Fear of violence,Work at the house,,Yes,7,Yes,Yes,No damage,Yes,N/A,Yes,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/18/2017,BO,BORNO,BO06,CHIBOK,BO0605,KAUTIKARI,HC0911,WARGA 2,NULL,12.99342,10.81755,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,BORNO,DAMBOA,,52,309,9,10,19,27,32,59,46,56,102,54,66,120,4,5,9,30,29,0,9,0,0,0,10,20,0,3,3,10,0,3,,,No,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,Place of origin,Accessibility,None,None,>75%,None,<25%,None,<50%,Mosquito nets,Blankets/Mats,Hygiene kits,Hygiene kits,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",No,Never,Cultivated,No,No,No,No,No,No,RTI,Malaria,Diarrhea,No,Yes,Off-site (<3 km),Government,No,None,Unknown,None,137,25,20,45,35,24,59,23,20,43,Lack of teachers,School is damaged or destroyed,Fear of violence,,No,,No,No,No damage,No,N/A,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Information about needs in the community,Distribution,No
Nigeria,16,4/4/2017,BO,BORNO,BO06,CHIBOK,BO0605,KAUTIKARI,HC0912,WARGA 1,NULL,12.9881,10.81755,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,DAMBOA,GUMSURI/MISAKURBUDU,BORNO,DAMBOA,,20,102,3,5,8,10,12,22,12,17,29,16,19,35,2,6,8,3,14,0,8,0,0,0,5,2,0,3,2,3,0,0,,,No,,BORNO,DAMBOA,,Place of origin,Accessibility,None,None,>75%,None,<25%,None,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,Kitchen sets,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,>15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,No,No,Never,Cultivated,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,Off-site (<3 km),Government,No,None,Unknown,None,42,5,8,13,7,10,17,5,7,12,Fees or costs,Lack of school supplies,Work at the house,,Yes,0,No,No,Destroyed or not usable,No,N/A,N/A,N/A,N/A,Farming,0,Yes,Yes,Yes,Yes,No,Military,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,No lighting,No,N/A,,Radio,,"Friends, neighbors and family",,<50%,Morning,Feedback (positive or negative) about the services in the  site,Situation in areas of origin,No
Nigeria,16,4/11/2017,BA,BAUCHI,BA10,ITAS/GADAU,BA1007,BAMBAL,HC0913,BAMBAL,NULL,9.74146,11.74677,Host Communities,Host Communities,Host Communities,,3/2/2014,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,No,No,Yes,No,Yes,No,No,Insurgency ,,BORNO,KUKAWA,BAGA,BORNO,KUKAWA,BAGA,38,152,6,8,14,16,15,31,24,27,51,27,20,47,4,5,9,4,18,0,9,2,1,3,1,4,0,2,1,0,0,0,3/2/2014,1/9/2016,No,,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,>75%,<50%,<25%,None,<75%,Blankets/Mats,Mosquito nets,Bucket/Jerry Can,Bucket/Jerry Can,Off-site (>10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),8,No,No,No,Garbage pit,8,No,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, off site",No,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,>75%,68,10,8,18,15,11,26,16,8,24,School is damaged or destroyed,Lack of teachers,Lack of school supplies,,Yes,2,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,4,Yes,Yes,Yes,Yes,Yes,Self organized,Friction anmong site residents,None,Other forms of exploitation (forced labor/forced begging),None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Local leader/Community leader,,<50%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/3/2017,BA,BAUCHI,BA10,ITAS/GADAU,BA1010,ZUBUKI,HC0914,ZUBUKI,NULL,10.04987,11.83514,Host Communities,Host Communities,Host Communities,,,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,,BORNO,KUKAWA,KAUWA,BORNO,KUKAWA,KAUWA,30,152,4,5,9,10,9,19,30,28,58,28,32,60,3,3,6,6,9,0,6,0,0,7,2,4,0,1,0,0,0,0,2/9/2014,2/15/2016,No,,BORNO,KUKAWA,KAUWA,Place of origin,House damaged/destroyed,None,None,>75%,<50%,<25%,None,<75%,Bucket/Jerry Can,Mosquito nets,Blankets/Mats,Blankets/Mats,On-site (>10 mn),>50 %,Yes,Yes,Spring,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,3,No,Yes but no soap/water inside,Yes,Yes,Yes,No,"Yes, off site",No,Irregular,Host community donation,No,No,No,No,No,No,Malnutrition,Fever,Malaria,Yes,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<2 km,>75%,73,8,7,15,16,14,30,15,13,28,School is damaged or destroyed,Lack of school supplies,Lack of teachers,,Yes,1,Yes,Yes,Slightly damaged,Yes,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Local leader/Community leader,,<25%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/3/2017,BA,BAUCHI,BA10,ITAS/GADAU,BA1010,ZUBUKI,HC0915,GARIN MALLAM,NULL,10.0536,11.9477,Host Communities,Host Communities,Host Communities,,1/10/2014,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,Yes,No,Yes,Yes,Yes,No,No,Insurgency ,,BORNO,KUKAWA,BAGA,BORNO,KUKAWA,BAGA,17,82,5,5,10,10,8,18,13,12,25,11,13,24,2,3,5,6,9,0,5,0,0,7,2,4,0,1,0,0,0,0,1/9/2014,2/15/2016,No,,BORNO,KUKAWA,KAUWA,Place of origin,House damaged/destroyed,None,None,>75%,<50%,<75%,None,<75%,Bucket/Jerry Can,Mosquito nets,Blankets/Mats,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Yes,Spring,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,3,No,Yes but no soap/water inside,Yes,Yes,Yes,No,"Yes, on site",No,Irregular,Host community donation,No,No,No,No,No,No,Malnutrition,Fever,Malaria,Yes,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<2 km,<75%,73,8,7,15,16,14,30,15,13,28,School is damaged or destroyed,Lack of school supplies,Lack of teachers,,Yes,1,Yes,Yes,Slightly damaged,No,Yes,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,No,Self organized,None,None,Other forms of exploitation (forced labor/forced begging),None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Local leader/Community leader,,<25%,Morning,Information about needs in the community,Situation in areas of origin,No
Nigeria,16,4/4/2017,BA,BAUCHI,BA10,ITAS/GADAU,BA1002,MASHEMA,HC0916,MASHEMA,NULL,9.94322,11.78245,Host Communities,Host Communities,Host Communities,,1/15/2014,Unknown,,Yes,,Private Building,Host family house,No,No,,,No,,,,No,No,No,No,Yes,No,Yes,No,No,Insurgency ,,BORNO,KUKAWA,BAGA,BORNO,KUKAWA,BAGA,29,139,5,4,9,16,13,29,24,30,54,18,22,40,3,4,7,4,14,0,7,1,0,8,0,6,0,3,7,0,0,0,1/15/2014,2/8/2016,No,,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,>75%,<50%,<25%,None,<75%,Bucket/Jerry Can,Mosquito nets,Blankets/Mats,Blankets/Mats,Off-site (<10 mn),>50 %,Yes,Yes,Unprotected well,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),1,No,No,No,Burning,3,No,Yes but no soap/water inside,Yes,Yes,Yes,No,"Yes, off site",No,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,Yes,Yes,Off-site (<3 km),Government,Yes,Off-site,<1 km,>75%,74,9,11,20,16,14,30,14,10,24,Lack of teachers,Lack of school supplies,Work in the fields,,Yes,2,Yes,Yes,Slightly damaged,No,N/A,N/A,N/A,N/A,Farming,0,No,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,,Radio,,Local leader/Community leader,,<50%,Evening,Information about needs in the community,Situation in areas of origin,No
