country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,,,,,
Nigeria,15,2/7/2017,BA,BAUCHI,BA14,MISAU,BA1410,GWARAM,HC1021,GWARAM,10.58083,11.46285,Host Communities,Host Communities,Host Communities,NULL,06/23/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,BORNO,KUKAWA,BAGA,NULL,NULL,NULL,9,45,7,2,9,3,8,11,3,5,8,4,13,17,0,0,0,2,9,0,0,0,0,0,0,0,2,1,8/7/2014,3/3/2015,Yes,BORNO,KUKAWA,BAGA,Place of origin,Basic infrastructures damaged/flooded,None,None,<50%,<75%,<75%,<25%,None,<75%,Blankets/Mats,Bucket/Jerry Can,Kitchen sets,On-site (>10 mn),<50 %,No,Unprotected well,Protected well,<5 ltr,No,Taste,Yes,Not so good (Not hygienic),7,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Wound infection,Cough,Yes,Yes,On-site (<3 km),Local clinic,No,None,Unknown,None,Collecting firewood,7,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,Other forms of exploitation (forced labor/forced begging),Children involved in WFCL (forced labor/forced begging),Some specific groups are excluded,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Mobile phone,Distribution,No,7049
Nigeria,15,2/8/2017,BA,BAUCHI,BA14,MISAU,BA1410,GWARAM,HC1022,KASUWA/SABO,10.58022,11.46285,Host Communities,Host Communities,Host Communities,NULL,08/21/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,BORNO,KUKAWA,BAGA,NULL,NULL,NULL,7,35,0,2,2,6,2,8,9,3,12,2,6,8,1,4,5,2,2,0,0,5,1,2,0,0,4,2,6/12/2014,9/6/2015,Yes,BORNO,KUKAWA,BAGA,Place of origin,Basic infrastructures damaged/flooded,None,None,<50%,>75%,<75%,<50%,None,>75%,Blankets/Mats,Soap,Kitchen sets,On-site (>10 mn),<50 %,No,Unprotected well,Protected well,<5 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Wound infection,Fever,Diarrhea,Yes,Yes,Mobile clinic,Government,No,None,Unknown,None,Petty trade,5,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,7063
Nigeria,15,2/8/2017,BA,BAUCHI,BA14,MISAU,BA1405,AJILIN/GUGULIN,HC1023,ANGUWAN ABUJA,10.50502,11.32247,Host Communities,Host Communities,Host Communities,NULL,03/17/12,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,KUKAWA,BAGA,BORNO,BAMA,BUDUWA / BULA CHIRABE,16,73,3,3,6,14,16,30,8,8,16,4,13,17,2,2,4,3,6,4,0,4,10,4,8,0,3,0,12/18/2012,12/2/2015,No,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Other in the Country,House damaged/destroyed,None,None,None,>75%,<75%,<25%,<25%,<25%,Kitchen sets,Mosquito nets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Spring,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Malnutrition,Fever,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Petty trade,4,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Assistance did not respond to the actual need,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7071
Nigeria,15,2/8/2017,BA,BAUCHI,BA14,MISAU,BA1405,AJILIN/GUGULIN,HC1024,GUGULIN,10.50373,11.32218,Host Communities,Host Communities,Host Communities,NULL,06/15/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,BUDUWA / BULA CHIRABE,BORNO,KUKAWA,BAGA,12,52,3,4,7,9,8,17,4,8,12,4,6,10,4,2,6,1,7,0,0,6,0,12,7,0,2,0,9/3/2013,6/11/2015,No,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<25%,<25%,<25%,Mosquito nets,Kitchen sets,Hygiene kits,On-site (<10 mn),>50 %,No,Unprotected well,Protected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),3,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Malnutrition,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,Farming,10,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7093
Nigeria,15,2/7/2017,BA,BAUCHI,BA14,MISAU,BA1410,GWARAM,HC1025,ANGUWAN/ LUGUJI,10.58242,11.46369,Host Communities,Host Communities,Host Communities,NULL,1/8/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,No,BORNO,KUKAWA,BAGA,NULL,NULL,NULL,2,10,0,1,1,3,0,3,1,2,3,1,2,3,0,0,0,0,1,0,0,0,0,0,1,2,1,1,12/12/2014,8/4/2015,Yes,BORNO,KUKAWA,BAGA,Place of origin,Lack of safety,None,None,<25%,>75%,<50%,<25%,None,>75%,Plastic sheeting,Kitchen sets,Bucket/Jerry Can,On-site (>10 mn),<50 %,No,Unprotected well,Water truck,<5 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),1,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Fever,RTI,Yes,Yes,Mobile clinic,Local clinic,Yes,Off-site,<1 km,<25%,Farming,0,No,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,7103
Nigeria,15,2/6/2017,BA,BAUCHI,BA14,MISAU,BA1401,ZADAWA,HC1026,ANGUWAN DUTSE,10.36778,11.44727,Host Communities,Host Communities,Host Communities,NULL,02/18/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,YOBE,GUJBA,GUJBA,12,60,1,2,3,6,8,14,5,5,10,15,11,26,3,4,7,1,4,0,0,7,2,2,6,2,1,1,NULL,NULL,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of safety,None,None,None,>75%,<75%,<25%,<25%,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,Garbage pit,1,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Diarrhea,Fever,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,5,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Assistance did not respond to the actual need,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7114
Nigeria,15,2/6/2017,BA,BAUCHI,BA14,MISAU,BA1401,ZADAWA,HC1027,ANGUWAN GARU,10.36763,11.44784,Host Communities,Host Communities,Host Communities,NULL,02/15/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,YOBE,GUJBA,GUJBA,8,27,1,2,3,1,1,2,3,2,5,5,4,9,4,4,8,2,3,0,0,8,4,3,2,2,2,1,3/5/2012,7/7/2015,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,Lack of safety,None,None,None,>75%,<75%,<25%,<25%,<50%,Kitchen sets,Hygiene kits,Mosquito nets,On-site (<10 mn),>50 %,Yes,Unprotected well,Water truck,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),6,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Diarrhea,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,Farming,0,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7120
Nigeria,15,2/6/2017,BA,BAUCHI,BA14,MISAU,BA1401,ZADAWA,HC1028,ANGUWAN GANU,10.3678,11.44891,Host Communities,Host Communities,Host Communities,NULL,5/4/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,YOBE,GUJBA,GUJBA,15,52,4,2,6,2,7,9,12,3,15,5,10,15,4,3,7,2,6,0,0,7,2,3,12,2,2,2,2/9/2012,8/1/2015,Yes,BORNO,BAMA,SHEHURI / HAUSARI / MAIRI,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<50%,<25%,<75%,Kitchen sets,Bucket/Jerry Can,Mosquito nets,On-site (<10 mn),<50 %,No,Unprotected well,Water truck,5 - 10 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),7,No,No,No,Garbage pit,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Fever,Malnutrition,Malaria,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,5,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Assistance did not respond to the actual need,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Safety and Security,No,7146
Nigeria,15,2/8/2017,BA,BAUCHI,BA14,MISAU,BA1406,TOFU,HC1029,RIGAR SARKI,10.45322,11.42506,Host Communities,Host Communities,Host Communities,NULL,01/30/2011,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,17,68,4,3,7,12,6,18,8,5,13,5,18,23,4,3,7,5,7,2,0,7,13,9,11,2,3,0,01/30/2011,03/15/2016,No,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<25%,<25%,<25%,Mosquito nets,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<25%,Farming,7,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Assistance did not respond to the actual need,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7192
Nigeria,15,2/8/2017,BA,BAUCHI,BA14,MISAU,BA1406,TOFU,HC1030,TOFU,10.45522,11.42456,Host Communities,Host Communities,Host Communities,NULL,08/18/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,BORNO,KUKAWA,KUKAWA,13,50,1,2,3,0,0,0,1,1,2,5,26,31,5,9,14,1,3,0,0,14,1,2,0,0,0,2,08/18/2012,12/2/2016,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Lack of safety,None,None,<25%,>75%,>75%,<25%,None,>75%,Blankets/Mats,Plastic sheeting,Bucket/Jerry Can,On-site (>10 mn),>50 %,No,Unprotected well,Water truck,<5 ltr,No,Suspended solids,Yes,Not so good (Not hygienic),7,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Malaria,Cough,Wound infection,Yes,Yes,On-site (>3 km),Local clinic,No,None,Unknown,None,Farming,6,Yes,Yes,Yes,Yes,No,Religious Leaders,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Families/Friends,Situation in areas of origin,No,7208
Nigeria,15,2/8/2017,BA,BAUCHI,BA14,MISAU,BA1406,TOFU,HC1031,BURUNGUTU,10.45741,11.42389,Host Communities,Host Communities,Host Communities,NULL,7/12/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,No,Yes,BORNO,KUKAWA,KUKAWA,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,11,43,0,2,2,0,0,0,7,12,19,6,5,11,9,2,11,1,2,0,0,11,1,0,0,0,1,1,1/8/2012,8/1/2016,Yes,BORNO,KUKAWA,BAGA,Place of origin,House damaged/destroyed,None,None,<50%,<75%,>75%,<25%,None,>75%,Hygiene kits,Bucket/Jerry Can,Blankets/Mats,On-site (>10 mn),>50 %,No,Unprotected well,Water truck,<5 ltr,No,Taste,Yes,Not so good (Not hygienic),7,No,No,No,Garbage pit,1,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",No,Irregular,Host community donation,No,No,No,No,No,No,Cough,Wound infection,Skin disease,Yes,Yes,Off-site (<3 km),Local clinic,No,None,Unknown,None,Farming,7,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,7213
Nigeria,15,2/4/2017,BA,BAUCHI,BA14,MISAU,BA1409,SIRKO,HC1032,FUNBINARI,10.46535,11.36131,Host Communities,Host Communities,Host Communities,NULL,04/14/2013,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,No,Yes,No,Yes,No,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,BORNO,KUKAWA,KUKAWA,12,66,5,2,7,2,1,3,29,4,33,10,12,22,0,1,1,0,7,0,0,1,2,1,1,3,3,2,06/15/2014,02/28/2015,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Basic infrastructures damaged/flooded,None,None,<25%,>75%,<75%,<25%,None,>75%,Blankets/Mats,Kitchen sets,Bucket/Jerry Can,Off-site (>10 mn),<50 %,No,Unprotected well,Water truck,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Diarrhea,Cough,Wound infection,Yes,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,<50%,Petty trade,10,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,7241
Nigeria,15,2/4/2017,BA,BAUCHI,BA14,MISAU,BA1409,SIRKO,HC1033,WAILULE,10.46504,11.36229,Host Communities,Host Communities,Host Communities,NULL,9/8/2013,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,No,Yes,Yes,Yes,Yes,No,No,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,BORNO,MONGUNO,MONGUNO,9,35,2,0,2,6,2,8,9,3,12,2,6,8,4,1,5,2,2,1,0,5,1,0,0,3,2,2,3/8/2014,1/2/2015,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Basic infrastructures damaged/flooded,None,None,<50%,<75%,<75%,<25%,None,>75%,Bucket/Jerry Can,Kitchen sets,Blankets/Mats,Off-site (>10 mn),<50 %,No,Unprotected well,Protected well,<5 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Host community donation,No,No,No,No,No,No,Cough,Fever,Diarrhea,Yes,Yes,Mobile clinic,Local clinic,Yes,Off-site,<1 km,<50%,Farming,0,No,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Mobile phone,Situation in areas of origin,No,7254
Nigeria,15,1/30/2017,BA,BAUCHI,BA14,MISAU,BA1408,SARMA/AKUYAM,HC1034,SARMA,10.62294,11.46702,Host Communities,Host Communities,Host Communities,NULL,11/2/2011,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,BORNO,BAMA,BUDUWA / BULA CHIRABE,35,106,7,8,15,15,0,15,26,9,35,12,16,28,9,4,13,3,16,0,0,13,1,4,2,1,3,0,1/4/2011,11/11/2016,No,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Lack of safety,None,None,None,>75%,<75%,<50%,<25%,<25%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,No,Garbage pit,2,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,5,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Assistance did not respond to the actual need,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7266
Nigeria,15,1/30/2017,BA,BAUCHI,BA14,MISAU,BA1408,SARMA/AKUYAM,HC1035,KOFAR FADA,10.6235,11.46723,Host Communities,Host Communities,Host Communities,NULL,9/5/2011,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,BORNO,BAMA,BUDUWA / BULA CHIRABE,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,46,177,15,18,33,24,18,42,16,13,29,25,37,62,5,6,11,4,33,0,0,11,5,0,12,0,5,0,1/4/2012,8/4/2016,No,BORNO,BAMA,BUDUWA / BULA CHIRABE,Place of origin,Basic infrastructures damaged/flooded,None,None,None,>75%,<50%,<25%,<25%,<75%,Kitchen sets,Blankets/Mats,Mosquito nets,On-site (<10 mn),>50 %,Yes,Spring,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malnutrition,Fever,Malaria,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Petty trade,10,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7273
Nigeria,15,1/31/2017,BA,BAUCHI,BA14,MISAU,BA1408,SARMA/AKUYAM,HC1036,TURAKI,10.62324,11.46545,Host Communities,Host Communities,Host Communities,NULL,07/15/2011,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,BORNO,BAMA,BUDUWA / BULA CHIRABE,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,8,29,2,2,4,5,3,8,2,2,4,2,5,7,2,4,6,0,4,0,0,6,0,0,3,0,1,0,1/5/2012,6/9/2016,Yes,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Lack of food,None,None,None,>75%,<50%,<25%,<25%,<75%,Kitchen sets,Hygiene kits,Mosquito nets,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),6,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Everyday,Cash,No,No,No,No,No,No,Diarrhea,Fever,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<75%,Farming,4,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Assistance did not respond to the actual need,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio/news,Safety and Security,No,7287
Nigeria,15,2/7/2017,BA,BAUCHI,BA14,MISAU,BA1404,KUKADI/GUNDARI,HC1037,TAMSAGI,10.47124,11.37124,Host Communities,Host Communities,Host Communities,NULL,12/5/2012,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,GUJBA,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,39,89,8,5,13,18,10,28,13,12,25,5,13,18,3,2,5,4,14,6,1,5,15,3,12,5,3,0,12/5/2012,01/19/2015,No,YOBE,GUJBA,GUJBA,Place of origin,House damaged/destroyed,None,None,None,>75%,<75%,<25%,<25%,<50%,Kitchen sets,Mosquito nets,Bucket/Jerry Can,On-site (<10 mn),>50 %,No,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),5,No,No,No,Garbage pit,2,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",No,Irregular,Distribution,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,5,Yes,Yes,Yes,Yes,Yes,Police,Theft,None,None,None,Fighting between recipients at distribution points,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7296
Nigeria,15,2/7/2017,BA,BAUCHI,BA14,MISAU,BA1404,KUKADI/GUNDARI,HC1038,GUNDARI,10.46839,11.31645,Host Communities,Host Communities,Host Communities,NULL,02/27/2011,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,YOBE,GUJBA,GUJBA,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,35,73,2,5,7,15,8,23,10,5,15,11,10,21,4,3,7,0,7,5,0,7,0,0,0,0,0,0,6/5/2012,3/9/2016,No,YOBE,GUJBA,BUNIYADI NORTH / SOUTH,Place of origin,Lack of food,None,None,None,>75%,<75%,<50%,<25%,<25%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),>50 %,Yes,Unprotected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),7,No,No,No,Garbage pit,2,No,Yes but no soap/water inside,No,No,No,No,"Yes, on site",Yes,Everyday,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,Yes,Yes,On-site (<3 km),Local clinic,Yes,On-site,<1 km,<75%,Farming,8,Yes,Yes,Yes,Yes,Yes,Local Authorities,Theft,None,None,None,Assistance did not respond to the actual need,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio/news,Situation in areas of origin,No,7304
