country,round,survey_date,,site_region,,site_province,,site_district,site_id,site_name,,site_longitude,site_latitude,site_class,site_type,,,site_date_open,,,site_access,site_area,site_owner,site_shelter,smc_exist,smc_community,,,sma_exist,sma_type,,,regist_activity,,support_wash,health_support,support_shelter,support_food,support_protect,support_edu,support_live,,,,,,,,,n_family,n_total,n_infants_male,n_infants_female,n_infants,n_child_male,n_child_female,n_child,n_youth_male,n_youth_female,n_youth,n_adult_male,n_adult_female,n_adult,n_elder_male,n_elder_female,n_elder,n_pregnant,n_lactating,n_pwd,,n_child_unacc,n_child_sep,n_orphan,n_hoh_female,n_hoh_male,n_hoh_child,,,,,,,,,,,,,,,per_hh_no_shelter,per_hh_tents,per_hh_makeshift,per_hh_indoors,per_hh_electricity,per_hh_safe_cooking,per_hh_private,per_hh_nets,nfi_a,nfi_b,nfi_c,water_location,water_operational,,,water_source_np,water_source_p,water_avg,water_potable,water_problem,water_remark,latrine_cond,n_latrine,latrine_gender,bathing_gender,latrine_lock,hyg_waste,n_garbage,garbage_problem,hyg_station,hyg_evidence,,hyg_open_def,hyg_drainage,food_access,food_market,food_freq,food_source,,food_sup_child,food_sup_lac,,,,,,,health_medicine,health_center,health_location,health_provider,edu_access,edu_location,edu_distance,per_sch,,,,,,,,,,,,,,,,,,,,,,,,,,n_hh_income,job_access,,,sec_provided,,sec_provider,sec_issue,sec_gbv,,sec_child_issue,,n_space_child,n_space_female,,,unsafe_female,unsafe_male,unsafe_child,,,site_lighting,job_abr,job_abr_in,job_abr_prom,,,,,,,,,,,,,,,,,,
Nigeria,17,5/10/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2106,GWANGE  I,HC0758,MAIJIR,NULL,13.17478,11.83803,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Individual house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,KASUGULA,BORNO,KONDUGA,KONDUGA,676,3790,149,223,372,203,305,508,433,650,1083,623,934,1557,108,162,270,5,427,7,270,0,0,0,31,5,0,3,0,0,0,0,41954,42037,No,NULL,BORNO,BAMA,KASUGULA,Place of origin,Lack of safety,None,None,None,>75%,<75%,<75%,<75%,>75%,Plastic sheeting,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes,No,Yes,No,No,"Yes, on site",Yes,Irregular,Distribution,No,No,No,No,No,No,Diarrhea,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<50%,1388,183,122,305,338,225,563,312,208,520,Fees or costs,Lack of school supplies,Fear of violence,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,No,No,Yes,Yes,Self organized,Theft,Domestic violence,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Distribution,No,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/19/2017,TR,TARABA,TR07,JALINGO,TR0707,SARKIN DAWAKI,HC0726,ANGUWAN BARAYA,NULL,11.36489,8.88819,Host Communities,Host Communities,Host Communities,NULL,14/06/14,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,No,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,TARABA,WUKARI,PUJE,TARABA,WUKARI,AVYI,26,130,4,7,11,9,13,22,14,25,39,20,30,50,3,5,8,15,11,0,8,0,0,8,7,0,0,0,0,0,0,0,41800,NULL,No,NULL,TARABA,WUKARI,PUJE,Place of origin,Lack of food,None,None,None,>75%,>75%,<75%,<75%,<50%,Kitchen sets,Bucket/Jerry Can,Blankets/Mats,On-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Diarrhea,No,Yes,Off-site (<3 km),Government,Yes,On-site,<2 km,>75%,41,7,5,12,7,8,15,9,5,14,Fees or costs,Lack of school supplies,Lack of teachers,NULL,Yes,3,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,21,Yes,No,Yes,Yes,No,Community Leaders,None,None,None,None,None,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<75%,Morning,Information about your  experience,Other relief assistance,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/11/2017,TR,TARABA,TR07,JALINGO,TR0702,BARADE,HC0735,SABON LAYI,NULL,11.35402,8.90124,Host Communities,Host Communities,Host Communities,NULL,19/04/14,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,Yes,,,No,NULL,,,No,No,No,Yes,Yes,No,No,No,Yes,Communal Clashes,NULL,TARABA,WUKARI,AVYI,TARABA,WUKARI,PUJE,15,75,4,6,10,7,9,16,8,10,18,10,13,23,3,5,8,7,10,0,8,0,0,4,2,0,0,0,0,0,0,0,41748,41750,No,NULL,TARABA,WUKARI,AVYI,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,<50%,>75%,Hygiene kits,Blankets/Mats,Mosquito nets,Off-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,Yes,Yes,Yes,Garbage pit,2,No,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malnutrition,Diarrhea,Malaria,No,Yes,On-site (>3 km),Government,Yes,Off-site,<2 km,<75%,25,5,2,7,5,4,9,5,4,9,Fees or costs,Lack of school supplies,Work at the house,NULL,Yes,2,No,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,10,Yes,Yes,No,No,No,None,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Religious leader,NULL,<75%,Evening,Information about needs in the community,Other relief assistance,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/16/2017,TR,TARABA,TR07,JALINGO,TR0706,MAYO GOI,HC0729,ABUJA PHASE II,NULL,11.35597,8.92971,Host Communities,Host Communities,Host Communities,NULL,03/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Insurgency ,NULL,BORNO,GWOZA,PULKA/BOKKO,BORNO,ASKIRA / UBA,UBA,33,165,6,9,15,10,15,25,15,34,49,25,40,65,4,7,11,11,25,NULL,11,NULL,NULL,8,2,NULL,NULL,2,NULL,NULL,NULL,NULL,41885,41994,No,NULL,BORNO,GWOZA,PULKA/BOKKO,Place of origin,Lack of safety,None,None,None,<75%,<75%,<50%,<50%,<50%,Mosquito nets,Kitchen sets,Blankets/Mats,On-site (<10 mn),>50 %,No,No,Unprotected well,Unprotected well,10 - 15 ltr,No,Taste,Yes,Not so good (Not hygienic),0,No,No,No,Burning,0,No,Yes but no soap/water inside,No,No,No,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,Off-site (>3 km),Local clinic,Yes,Off-site,<2 km,<50%,64,8,7,15,15,10,25,13,11,24,Fees or costs,Lack of teachers,Lack of school supplies,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,25,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<50%,Evening,Information about needs in the community,Safety and Security,No,1.Hausa,NULL,9. English,NULL,9. English,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/5/2017,AD,ADAMAWA,AD02,FUFORE,AD0202,FARANG,HC0574,NASARAWO,NULL,12.75546,9.55401,Host Communities,Host Communities,Host Communities,NULL,13/10/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,YOBE,POTISKUM,BOLEWA 'A',BORNO,GWOZA,GWOZA WAKANE / BULABULIN,9,47,0,0,0,5,9,14,7,6,13,11,9,20,0,0,0,1,4,0,0,0,1,0,1,0,0,0,0,0,0,0,41925,42196,Yes,Two times,YOBE,POTISKUM,BOLEWA 'A',Place of origin,House damaged/destroyed,None,None,<25%,<75%,None,<25%,<25%,<75%,Plastic sheeting,Kitchen sets,Soap,On-site (<10 mn),<50 %,Yes,Yes,Protected well,Hand pumps,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),7,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,Yes,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,Yes,No,Malaria,Fever,Cough,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<50%,23,6,4,10,3,3,6,3,4,7,Fees or costs,Distance to the school (too far),Work at the house,NULL,Yes,2,No,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,5,Yes,Yes,Yes,Yes,Yes,Police,Friction anmong site residents,None,None,None,None,1,0,Yes,Yes,No,No,No,Good,Good,No lighting,No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Situation in areas of origin,Yes,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/12/2017,TR,TARABA,TR07,JALINGO,TR0702,BARADE,HC0734,AGADATA,NULL,11.35462,8.90711,Host Communities,Host Communities,Host Communities,NULL,09/06/14,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,Yes,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,Yes,Communal Clashes,NULL,TARABA,WUKARI,NULL,TARABA,WUKARI,PUJE,29,145,5,6,11,10,13,23,14,23,37,25,35,60,6,8,14,10,11,0,14,0,0,16,4,0,0,0,0,0,0,0,41799,NULL,No,NULL,TARABA,WUKARI,NULL,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,>75%,<75%,Blankets/Mats,Bucket/Jerry Can,Mosquito nets,Off-site (<10 mn),<50 %,No,Yes,Unprotected well,Hand pumps,<5 ltr,Yes,None,No,Not so good (Not hygienic),10,Yes,Yes,Yes,Garbage pit,3,No,Yes,Yes,Yes,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Cough,Malnutrition,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<1 km,<50%,52,6,7,13,9,9,18,13,8,21,Fees or costs,Lack of teachers,Work at the house,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,22,Yes,Yes,Yes,Yes,No,Local Authorities,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Aid worker,NULL,<50%,Evening,Information about needs in the community,Other relief assistance,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/10/2017,AD,ADAMAWA,AD02,FUFORE,AD0202,FARANG,HC0577,YELWA,NULL,12.78224,9.55276,Host Communities,Host Communities,Host Communities,NULL,15/11/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,YOBE,GUJBA,GUJBA,BORNO,BAMA,NULL,4,20,0,0,0,1,2,3,3,4,7,4,6,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,41958,NULL,Yes,Two times,YOBE,GUJBA,GUJBA,Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,<25%,<50%,Blankets/Mats,Mosquito nets,Kitchen sets,On-site (<10 mn),<50 %,Yes,Yes,Protected well,Piped water supply,5 - 10 ltr,Yes,None,No,Not so good (Not hygienic),3,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Malaria,Diarrhea,Fever,Yes,Yes,On-site (<3 km),Government,Yes,On-site,<2 km,<25%,10,2,1,3,2,2,4,2,1,3,Fees or costs,Lack of school supplies,Work at the house,NULL,No,NULL,No,No,No damage,No,Yes,N/A,N/A,N/A,Farming,3,Yes,Yes,Yes,Yes,Yes,Police,Friction anmong site residents,None,None,None,Fighting between recipients at distribution points,1,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<50%,Morning,Information about needs in the community,Situation in areas of origin,Yes,1.Hausa,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/19/2017,TR,TARABA,TR07,JALINGO,TR0705,MAJIDADI,HC0742,MAGAMI GOVT. DAY,NULL,11.34769,8.90413,Host Communities,Host Communities,Host Communities,NULL,10/06/14,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,Yes,,,No,NULL,,,No,No,No,No,Yes,No,Yes,No,Yes,Communal Clashes,NULL,TARABA,WUKARI,HOSPITAL,TARABA,WUKARI,AVYI,39,185,5,8,13,10,25,35,20,22,42,34,45,79,6,10,16,8,13,11,16,0,0,7,2,0,0,0,0,2,0,0,41800,41845,No,NULL,TARABA,WUKARI,HOSPITAL,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,<75%,<75%,<50%,Blankets/Mats,Bucket/Jerry Can,Mosquito nets,Off-site (<10 mn),>50 %,Yes,No,Hand pumps,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),4,No,No,Yes,Garbage pit,0,Yes,Yes but no soap/water inside,No,Yes,Yes,No,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Cough,Malaria,No,Yes,Off-site (<3 km),Local clinic,Yes,Off-site,<2 km,>75%,67,14,11,25,9,8,17,15,10,25,School is damaged or destroyed,Work in the fields,Work at the house,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,25,Yes,Yes,Yes,Yes,No,Community Leaders,None,None,None,None,Not enough assistance for all entitled,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Telephone voice call,NULL,Aid worker,NULL,<50%,Evening,Feedback (positive or negative) about the services in the  site,Safety and Security,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/20/2017,BO,BORNO,BO12,HAWUL,BO1209,PAMA/WHITAMBAYA,HC0812,PAMA WHITAMBAYA,NULL,12.24818,10.47887,Host Communities,Host Communities,Host Communities,NULL,18/04/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Insurgency ,NULL,BORNO,HAWUL,KWAJAFFA/HANG,ADAMAWA,HONG,NULL,95,697,34,32,66,55,48,103,87,111,198,141,158,299,14,17,31,11,79,0,31,0,0,0,0,0,0,2,0,0,0,0,41747,42345,No,NULL,BORNO,HAWUL,KWAJAFFA/HANG,Place of origin,Lack of safety,None,None,None,>75%,<50%,<50%,None,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),<50 %,No,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),78,No,No,No,No waste disposal system,0,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Fever,No,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<50%,236,17,21,38,43,37,80,68,50,118,Fees or costs,Fear of violence,Work at the house,NULL,Yes,18,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Farming,24,Yes,Yes,Yes,No,No,None,None,None,None,None,None,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Telephone voice call,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Distribution,Yes,5. Bura,NULL,1.Hausa,NULL,5. Bura,NULL,Yes,5. Bura,NULL
Nigeria,17,5/18/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2110,LAMISULA/JABBA MARI,HC0751,TUDUN WADA,NULL,13.11514,11.83965,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Insurgency ,NULL,BORNO,BAMA,KUMSHE /NDUGUNO,BORNO,MARTE,KIRENOWA,179,1070,32,44,76,53,73,126,190,311,501,103,234,337,10,20,30,30,90,0,30,0,0,0,0,0,0,0,0,0,0,0,NULL,NULL,No,NULL,BORNO,BAMA,KUMSHE /NDUGUNO,Place of origin,Lack of safety,None,None,<25%,>75%,<75%,<75%,<25%,<50%,Plastic sheeting,Kitchen sets,Bucket/Jerry Can,On-site (<10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,No,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,No,"Yes, off site",Yes,Irregular,Cash,Yes,Yes,Yes,No,No,No,Malaria,Fever,Cough,Yes,Yes,Off-site (<3 km),Government,Yes,On-site,<1 km,<50%,577,44,32,76,166,126,292,120,89,209,Lack of school supplies,Work in the fields,Work at the house,NULL,No,NULL,Yes,Yes,No damage,No,N/A,N/A,N/A,N/A,Daily labourer,0,No,No,No,Yes,No,Self organized,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Evening,Information about needs in the community,Distribution,No,1.Hausa,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/16/2017,TR,TARABA,TR07,JALINGO,TR0703,KACHALLA SEMBE,HC0736,PRIMARY BOARD,NULL,12.37006,8.87684,Host Communities,Host Communities,Host Communities,NULL,12/06/16,Unknown,NULL,Yes,NULL,Private Building,Individual house,Yes,Yes,,,No,NULL,,,No,No,Yes,No,Yes,No,Yes,No,Yes,Communal Clashes,NULL,TARABA,WUKARI,PUJE,TARABA,IBI,SARKIN KUDU I,25,130,7,10,17,9,17,26,12,19,31,15,23,38,7,11,18,2,17,0,18,0,2,6,4,2,0,0,0,0,0,0,41802,41803,No,NULL,TARABA,WUKARI,PUJE,Place of origin,House damaged/destroyed,None,None,None,>75%,>75%,>75%,<75%,<25%,Bucket/Jerry Can,Kitchen sets,Blankets/Mats,On-site (>10 mn),<50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),10,Yes,Yes,Yes,Burning,0,No,Yes but no soap/water inside,No,Yes,Yes,Yes,"Yes, off site",Yes,Irregular,Cash,No,No,No,No,No,No,Malaria,Fever,Malnutrition,No,Yes,Off-site (>3 km),Government,Yes,Off-site,<2 km,>75%,47,10,6,16,8,7,15,9,7,16,Fees or costs,Distance to the school (too far),Work in the fields,NULL,Yes,3,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,18,Yes,No,Yes,Yes,No,Community Leaders,None,None,None,None,Fighting between recipients at distribution points,0,0,Yes,Yes,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Telephone voice call,NULL,Religious leader,NULL,>75%,Evening,Information about needs in the community,Other relief assistance,No,1.Hausa,NULL,9. English,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/15/2017,BO,BORNO,BO21,MAIDUGURI M. C.,BO2104,FEZZAN,HC0753,FURMARI,NULL,13.15382,11.84364,Host Communities,Host Communities,Host Communities,NULL,NULL,Unknown,NULL,Yes,NULL,Private Building,Host family house,Yes,Yes,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,Insurgency ,NULL,BORNO,MONGUNO,MONGUNO,BORNO,KONDUGA,KONDUGA,21,100,5,6,11,7,10,17,11,16,27,16,19,35,4,6,10,6,10,0,10,0,3,5,7,3,0,0,0,0,0,0,NULL,NULL,No,NULL,BORNO,MONGUNO,MONGUNO,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<75%,<25%,<25%,<25%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (<10 mn),>50 %,Yes,No,Piped water supply,Piped water supply,10 - 15 ltr,Yes,None,No,Not so good (Not hygienic),0,No,No,Yes,Burning,0,Yes,Yes but no soap/water inside,No,Yes,No,Yes,"Yes, off site",Yes,Everyday,Cash,Yes,Yes,No,No,No,No,Malaria,Diarrhea,Fever,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<50%,34,3,4,7,7,9,16,5,6,11,Lack of school supplies,Work in the fields,Work at the house,NULL,Yes,0,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Petty trade,0,Yes,No,No,Yes,No,Police,None,None,None,None,None,0,0,Yes,No,No,No,No,Good,Good,"Yes, there is lighting and it is adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<75%,Evening,Feedback (positive or negative) about the services in the  site,Access to services,No,2. Kanuri,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,2. Kanuri,NULL
Nigeria,17,5/13/2017,BO,BORNO,BO12,HAWUL,BO1211,SAKWA/HEMA,HC0808,SAKWA,NULL,12.20423,10.50689,Host Communities,Host Communities,Host Communities,NULL,07/09/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,HAWUL,SHAFFA,ADAMAWA,HONG,GARAHA,81,443,26,31,57,33,34,67,67,55,122,81,104,185,7,5,12,2,73,0,12,0,0,0,0,0,0,0,0,0,0,0,41889,42842,No,NULL,BORNO,HAWUL,SHAFFA,Place of origin,Lack of food,None,None,None,>75%,<50%,<75%,None,<25%,Blankets/Mats,Kitchen sets,Mosquito nets,On-site (<10 mn),<50 %,No,No,Unprotected well,Unprotected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),172,No,No,No,No waste disposal system,0,Yes,Yes,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Cough,Malaria,Fever,No,Yes,On-site (>3 km),Government,Yes,On-site,<1 km,<50%,149,13,14,27,33,29,62,22,38,60,Lack of school supplies,Fear of violence,Work at the house,NULL,Yes,17,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,27,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Telephone voice call,NULL,Local leader/Community leader,NULL,<25%,Morning,Information about needs in the community,Safety and Security,No,5. Bura,NULL,1.Hausa,NULL,5. Bura,NULL,Yes,5. Bura,NULL
Nigeria,17,5/12/2017,BO,BORNO,BO05,BIU,BO0503,DUGJA,HC0709,DUGJA,NULL,12.18594,10.62699,Host Communities,Host Communities,Host Communities,NULL,21/03/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DAMBOA,DAMBOA,YOBE,FIKA,FIKA/ANZE,1097,8472,353,496,849,869,958,1827,1173,1374,2547,1235,1437,2672,226,351,577,409,861,0,577,206,94,8,109,121,19,6,0,0,0,0,41719,42604,No,NULL,BORNO,DAMBOA,DAMBOA,Place of origin,House damaged/destroyed,None,None,<25%,>75%,<25%,<25%,<25%,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (>10 mn),<50 %,No,Yes,Unprotected well,Protected well,5 - 10 ltr,No,Taste,Yes,Not so good (Not hygienic),945,No,No,No,Burning,137,Yes,Yes but no soap/water inside,No,No,Yes,No,"Yes, on site",Yes,Irregular,Cultivated,No,No,No,No,No,No,Cough,Fever,Malaria,No,Yes,On-site (<3 km),Government,Yes,On-site,<1 km,<25%,3175,242,386,628,778,641,1419,596,532,1128,Fees or costs,Fear of violence,"School is occupied (by families, military, etc.)",NULL,Yes,29,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,789,Yes,Yes,Yes,Yes,Yes,Local Authorities,Friction anmong site residents,None,None,None,Not enough assistance for all entitled,0,0,No,Yes,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,Local leader/Community leader,NULL,<75%,Evening,Information about needs in the community,Distribution,No,6. Marghi,NULL,2. Kanuri,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
Nigeria,17,5/11/2017,BO,BORNO,BO05,BIU,BO0506,KENKEN,HC0716,GALDIMARE,NULL,12.19586,10.60607,Host Communities,Host Communities,Host Communities,NULL,19/03/14,Unknown,NULL,Yes,NULL,Private Building,Host family house,No,N/A,,,No,NULL,,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Insurgency ,NULL,BORNO,DAMBOA,AJIGN (A),YOBE,GUJBA,BUNIGARI/LAWANTI,1819,13564,438,641,1079,1593,1978,3571,1867,2004,3871,1931,2080,4011,470,562,1032,641,1385,16,1032,119,29,41,209,92,58,0,3,4,0,6,41717,42883,Yes,Two times,BORNO,DAMBOA,AJIGN (A),Place of origin,Lack of safety,None,None,None,>75%,<25%,<25%,<25%,<50%,Mosquito nets,Blankets/Mats,Kitchen sets,On-site (>10 mn),<50 %,Yes,Yes,Unprotected well,Hand pumps,>15 ltr,Yes,None,No,Not so good (Not hygienic),1471,No,No,No,Burning,52,Yes,Yes,No,No,Yes,Yes,"Yes, on site",Yes,Irregular,Cash,No,No,No,No,No,No,Fever,Malaria,Cough,No,Yes,On-site (<3 km),Local clinic,Yes,On-site,<2 km,<25%,5328,836,621,1457,1019,953,1972,985,914,1899,Fees or costs,Lack of school supplies,Fear of violence,NULL,Yes,9,Yes,Yes,No damage,No,Yes,N/A,N/A,N/A,Farming,1131,Yes,Yes,Yes,Yes,No,Police,None,None,None,None,Not enough assistance for all entitled,0,0,No,No,No,No,No,Good,Good,"Yes, there is lighting but it is NOT adequate",No,N/A,NULL,Radio,NULL,"Friends, neighbors and family",NULL,<25%,Evening,Information about needs in the community,Situation in areas of origin,No,6. Marghi,NULL,1.Hausa,NULL,1.Hausa,NULL,Yes,1.Hausa,NULL
