country,survey_date,,,round,,,,,site_id,,,,,,,,,site_latitude,site_longitude,,,site_urban,,,,,,,n_family,n_total,n_male,n_female,,n_pregnant_youth,n_pregnant_adult,n_lactating,n_pwpd_m,n_pwpd_w,n_pwmd_m,n_pwmd_w,n_chron_m,n_chron_w,n_ethnicmin_m,n_ethnicmin_w,n_elder_male,n_elder_female,n_elder_m_alone,n_elder_f_alone,n_boy_unacc,n_girl_unacc,n_boy_sep,n_girl_sep,n_orphan_b,n_orphan_g,n_single_mothers,n_single_fathers,n_hoh_boy,n_hoh_girl,,,,,,,,,,,,,,,,,,,water_source_p,,,,,,latrine_gender,,,,,,,,,,,,,,,edu_access,,,,,per_hh_income,,,,sec_provided,,,,,,,,,,,,,,,,,,,,,,,food_access,,,,,,,,,,,,,,,,,travel_info,,,,,
Ecuador,2016-05-18,,Masculino,2,Manabi,MANTA,MANTA,Calle principal 20 de Mayo,MAN_112,Porvenir Alto,Ser 20 de Mayo,Espontaneo,Parque o plaza,abierto,2016-04-16,,,-0.9729111,-80.7182143,60.29999924,5,rural,mies,si,,no,No existe,,28,240,113,127,,4,4,10,0,1,0,0,0,2,0,0,2,4,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,no,,kits cocina,fuera del sitio mayor 20 minutos,barril tanque 200L,no,tanquero,no,tanquero,0,0,no hay letrinas,no,no,no,no,no,nunca,no,no,IRA,IRA,0,no,fuera del sitio mayor 3 km,24 horas,gobierno,no,menor a 1 km,menor 25%,pesca,,menor 25%,no,no,no,no,si,Consumo de estupefacientes cerca del albergue,policia,no,,ninguno,0,0,no,no,si,no,deficiente,deficiente,si,190,"si, pero no adecuada",comida,no,no,no,no,si,no,no,no,no,seguridad,no,no,no,no,no,si,no,ninguno,,lider local,accesso asistencia,no,,,,2016-05-18T18:59:17,71
Ecuador,2016-05-18,,Femenino,2,Manabi,MANTA,MANTA,,MAN_115,Barrio 5 de junio,Via interbarrial,Espontaneo,Lote abierto,abierto,2016-04-16,,,-0.9592346,-80.7280614,42.5,4,urban,ninguno,si,,no,No existe ninguna,,12,60,30,30,,1,0,3,1,0,2,0,1,1,0,0,1,1,1,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,si,lugar de origen,,,,carpas,si,si,si,kits cocina,Colchones,en el sitio menor 20 minutos,barril tanque 200L,si menos de 2L,agua embotellada,no,Se abastecen de agua de los vecinos que tienen tuberias agua potable,0,0,no hay letrinas,no,no,no,no,no,una vez al mes,no,no,IRA,IRA,0,no,en el sitio menor 3 km,24 horas,gobierno,no,menor a 1 km,menor 25%,jornalero,ama de casa,menor 25%,no,no,no,si,no,,policia,no,,ninguno,0,0,no,no,no,no,excelente,excelente,no,,no hay,agua saneamiento higiene,no,no,si,no,no,no,no,no,no,distancia,si,no,no,no,no,no,no,ninguno,,lider local,accesso asistencia,no,,,,2016-05-19T18:51:36,132
Ecuador,2016-05-19,,Femenino,2,Manabi,MANTA,MANTA,Barrio 4 de noviembre,MAN_117,Segunda cancha del barrio 4 de noviembre,Barrio 4 de noviembre,Albergue planificado,Centro deportivo,abierto,2016-04-17,,Necesidad urgente,-0.9579692,-80.7257416,16.60000038,5,rural,Cruz roja,si,Club la gallada,si,,,50,150,75,75,Ya unos se fueron porque no hay refugio,1,2,1,2,0,0,0,5,15,0,0,1,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,si,no,,ropa,en el sitio menor 20 minutos,poma,no,agua embotellada,si menos de 15L,tanquero,0,0,no hay letrinas,no,no,no,no,no,irregular,no,no,IRA,dengue,0,no,en el sitio menor 3 km,24 horas,Organizacion Internacional,no,no sabe,menor 25%,pesca,,menor 25%,no,no,no,no,no,,comunidad auto organizada,si,letrinas banos,reunificacion,1,1,no,no,no,no,bueno,bueno,si,1,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion,si,si,si,si,si,si,no,no,no,distancia diseno falta iluminacion,si,si,no,si,no,no,no,"si, algunos",Necesitan ayuda urgente,lider local,accesso asistencia,no,,,,2016-05-19T18:51:38,133
Ecuador,2016-05-17,,Masculino,2,Manabi,JAMA,JAMA,Jama,MAN_118,Don juan calle julio soza,Jama espontaneo 1,Espontaneo,Lote abierto,abierto,2016-05-17,,,-0.1408406,-80.2354626,34.20000076,5,rural,ninguno,si,,no,Porque nadie quiere hacerse cargo,,6,30,12,18,,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,si,mosquiteros,ropa,en el sitio menor 20 minutos,barril tanque 200L,si menos de 2L,agua embotellada,si mas de 15L,tanquero,0,0,no hay letrinas,no,no,no,no,si,una vez por semana,no,no,IRA,diarrea,0,no,fuera del sitio mayor 3 km,dia,ninguno,no,menor a 1 km,menor 75%,pesca,ama de casa,menor 50%,si,no,no,si,no,,combinado policia militares,si,En las noches,ninguno,0,0,no,si,si,si,bueno,bueno,si,7,"si, adecuada",ninguno,no,no,no,no,no,no,no,si,no,distancia,si,no,no,no,no,no,no,ninguno,,familias amigos,albergues,no,,,,2016-05-18T02:02:42,36
Ecuador,2016-05-17,,Masculino,2,Manabi,JARAMIJO,JARAMIJO,,MAN_119,Galo plaza,,Espontaneo,Parque o plaza,abierto,2016-04-16,,,-0.9458066,-80.6365639,22.20000076,5,urban,mies,no,,si,,,30,150,75,75,,0,0,0,0,1,0,0,0,0,,,1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,no,,mosquiteros,fuera del sitio mayor 20 minutos,barril tanque 200L,si mas de 2L,tanquero,si mas de 15L,tanquero,3,3,50,no,no,no,no,si,una vez al mes,no,no,IRA,dengue,0,no,fuera del sitio menor 3 km,dia,gobierno,si,entre 1 km y 2 km,mayor 75%,pesca,,menor 50%,no,no,no,no,no,,policia,si,letrinas banos,ninguno,0,0,no,no,no,no,bueno,bueno,no,,"si, pero no adecuada",vivienda temporal agua saneamiento higiene salud comida,si,no,si,si,si,no,no,no,no,distancia falta iluminacion seguridad,si,no,no,si,no,si,no,"si, algunos",,familias amigos,seguridad,no,,,,2016-05-17T23:47:51,21
Ecuador,2016-05-19,,Femenino,2,Manabi,TOSAGUA,TOSAGUA,,MAN_120,Malecon 2,Ciudadela y malecon 2,Espontaneo,Lote abierto,abierto,2016-04-16,,,-0.7862433,-80.2328474,30.29999924,4.5,urban,ninguno,si,,no,Xq no an creado,,40,300,120,180,,1,1,20,30,10,1,2,30,21,0,0,20,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,1,0,si,lugar de origen,,,,techo improvisado,si,no,no,,kits dignidad,en el sitio menor 20 minutos,barril tanque 200L,si mas de 2L,agua embotellada,si mas de 15L,agua embotellada,0,0,no hay letrinas,no,no,no,no,no,irregular,no,no,IRA,IRA,0,no,fuera del sitio mayor 3 km,dia,gobierno,no,menor a 1 km,menor 25%,comercio informal,ama de casa,menor 25%,si,no,no,no,no,,ninguno,no,,ninguno,0,0,no,no,no,no,bueno,bueno,si,30,"si, adecuada",agua saneamiento higiene,no,no,si,no,no,no,no,no,no,diseno,no,si,no,no,no,no,no,ninguno,,familias amigos,seguridad,no,,,,2016-05-21T15:21:24,146
Ecuador,2016-05-19,,Masculino,2,Manabi,TOSAGUA,BACHILLERO,Tosagua,MAN_121,La santiago vera de Bachillero,Santiago vera,Espontaneo,Lote abierto,abierto,2016-05-17,,S/n,-0.7644489,-80.2103205,42.5,5,rural,ninguno,si,Estan arendando por 50 al mes dos familias,no,Estan por organizarse,S/n,9,36,17,19,,2,0,0,0,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,no,,Todos . Carpas toldos  kit de cocina,en el sitio menor 20 minutos,barril tanque 200L,no,Agua que hierven,si menos de 15L,tanquero,0,0,no hay letrinas,no,no,no,no,no,una vez al mes,no,no,IRA,diarrea,0,no,fuera del sitio mayor 3 km,24 horas,gobierno,si,menor a 1 km,mayor 75%,pesca,ama de casa,menor 25%,no,no,no,no,no,,ninguno,no,,ninguno,0,0,no,no,no,no,bueno,bueno,si,1,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion medios de vida,si,si,si,si,si,si,si,no,no,distancia escombros danos falta iluminacion falta accesso segregado seguridad,si,no,si,si,si,si,no,ninguno,no hay facilidades,radio noticias,accesso asistencia,no,,,,2016-05-21T15:21:25,147
Ecuador,2016-05-19,,Femenino,2,Manabi,PEDERNALES,PEDERNALES,Pedernales,MAN_122,Colomboecuatoriano,Colomboecuatoriano,Espontaneo,Lote abierto,abierto,2016-04-17,,.,0.0696437,-80.0512205,47.40000153,5,rural,mies,no,,si,,,15,60,20,40,,,,,,,,,2,3,,,4,4,,,1,,,,,,,,,,,,,,si,pueblo mas cercano,,,,techo improvisado,si,no,si,kits cocina,kits herramientas,fuera del sitio menor 20 minutos,poma,si menos de 2L,agua embotellada,si menos de 15L,tanquero,3,3,20,si,no,si,si,si,irregular,no,no,IRA,diarrea,,si,clinica movil,dia,gobierno,si,menor a 1 km,menor 25%,pesca,,menor 25%,no,no,no,no,no,,policia,no,,,0,0,no,si,si,si,bueno,bueno,no,,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene comida educacion medios de vida,si,si,si,no,si,si,si,no,no,distancia escombros danos falta iluminacion seguridad,si,no,si,si,no,si,no,"si, algunos",,lider local,como obtener informacion,no,,,,2016-05-19T19:40:07,138
Ecuador,2016-05-19,,Masculino,2,Manabi,PEDERNALES,PEDERNALES,,MAN_123,Barrio 24 de mayo,Maria moreira zambrano,Espontaneo,Lote abierto,abierto,2016-04-17,,.,0.0688917,-80.0522388,57.29999924,7,urban,ninguno,si,.,si,,.,7,21,6,15,,1,0,0,0,0,,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,no,,kits herramientas,en el sitio menor 20 minutos,barril tanque 200L,si menos de 2L,agua embotellada,si menos de 15L,agua embotellada,0,0,no hay letrinas,no,no,no,no,no,una vez por semana,no,no,diarrea,IRA,0,no,en el sitio menor 3 km,dia,gobierno,no,menor a 1 km,menor 25%,comercio informal,ama de casa,menor 25%,si,no,no,si,no,,policia,no,,ninguno,0,0,no,si,si,si,bueno,bueno,si,1,"si, pero no adecuada",salud comida educacion,no,no,no,si,si,si,no,no,no,diseno,no,si,no,no,no,no,no,"si, algunos",.,radio noticias,como obtener informacion,si,dentro ecuador,Santodomingo,telefonos celulares,2016-05-19T19:41:20,139
Ecuador,2016-05-21,,Femenino,2,Manabi,PEDERNALES,PEDERNALES,,MAN_124,Brisas del pacifico quinta etapa,,Campamento,Centro deportivo,abierto,2016-04-21,,,0.0802253,-80.050635,41,7,urban,ninguno,no,,si,,Una carpa por familia,9,83,41,42,Aproximados,0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,lugar de origen,,,,carpas,si,si,no,,Medicina,fuera del sitio menor 20 minutos,barril tanque 200L,si menos de 2L,tanquero,no,tanquero,0,0,no hay letrinas,no sabe,no,,,no,una vez por semana,no,no,ninguno,ninguno,0,si,fuera del sitio menor 3 km,24 horas,gobierno,no,menor a 1 km,mayor 75%,comercio informal,,menor 50%,si,no,no,si,no,,policia,no,,ninguno,0,0,no,si,si,si,bueno,bueno,si,,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion,si,si,si,si,si,si,no,no,no,distancia otro,si,no,no,no,no,no,si,ninguno,,ninguno,accesso asistencia,no,,,,2016-05-21T17:27:31,176
Ecuador,2016-05-21,,Femenino,2,Manabi,PEDERNALES,PEDERNALES,,MAN_125,Divino Nino,,Campamento,Lote abierto,abierto,2016-05-20,,,0.0786834,-80.0476502,45.09999847,5,urban,mies,no,,no,El sitio recien se ha activado. No hay mecanismos de partipacion y las comisiones comunales no son parte de la toma de decisiones,Las carpas se asignan por familia,171,652,306,346,,0,4,,4,4,0,0,,,0,0,11,11,0,0,0,0,0,0,0,0,,,0,0,1,0,,,no,"ninguno, permanecer mismo lugar",,,,carpas,si,si,si,,kits dignidad,en el sitio menor 20 minutos,no hay posibilidad de almacenar agua,si menos de 2L,agua embotellada,si menos de 15L,Banos en el sitio,18,18,36.22222222,si,si,no,no,no,todos los dias,no,no,diarrea,Dermatitis,0,si,en el sitio menor 3 km,24 horas,gobierno,no,no sabe,menor 25%,Pesca y comercio informal,ama de casa,menor 50%,si,no,no,si,no,,combinado policia militares,si,letrinas banos,ninguno,1,0,no,si,si,si,bueno,bueno,no sabe,,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene medios de vida,si,si,si,no,no,no,si,no,no,otro,no,no,no,no,no,no,Informacion,ninguno,La poblacion vulnerable no es priorizada,autoridades,situacion origen,no,,,,2016-05-23T00:41:02,179
Ecuador,2016-05-17,,Masculino,2,Manabi,PEDERNALES,PEDERNALES,Pedernales,MAN_126,Noticiacion san vicente,,Campamento,Lote abierto,abierto,2016-04-19,,.,0.0614819,-80.0550286,37.70000076,10,rural,ninguno,si,.,si,,.,29,250,123,127,,1,,2,1,,,,,2,,,3,1,,,,,,,,,6,4,,,,,,,si,lugar de origen,,,,carpas,si,no,no,,Cosina colchone,en el sitio menor 20 minutos,barril tanque 200L,si menos de 2L,tanquero,si menos de 15L,tanquero,0,0,no hay letrinas,no,no,no,no,no,irregular,no,no,IRA,diarrea,0,no,en el sitio mayor 3 km,dia,gobierno,si,menor a 1 km,menor 75%,Construccion,,menor 25%,si,no,no,no,no,,comunidad auto organizada,no,,ninguno,0,0,no,si,si,si,bueno,bueno,no,,"si, pero no adecuada",vivienda temporal agua saneamiento higiene salud comida,si,no,si,si,si,no,no,no,no,seguridad,no,no,no,no,no,si,no,"si, algunos",.,otro,ninguno,no,,,,2016-05-18T13:16:57,44
Ecuador,2016-05-19,,Femenino,2,Manabi,PEDERNALES,PEDERNALES,,MAN_127,Nuevo pedernales,,Espontaneo,Lote abierto,abierto,2016-04-17,,,0.0625417,-80.0603031,27.5,7,urban,ninguno,si,Hay 18 familias aprox pero no hay organizacion comunal,si,,,18,60,30,30,Numeros aproximados,0,0,5,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,"ninguno, permanecer mismo lugar",,,,techo improvisado,si,no,no,,kits cocina,fuera del sitio mayor 20 minutos,barril tanque 200L,no,tanquero,no,tanquero,0,0,no hay letrinas,no,no,no,no,no,una vez al mes,no,no,IRA,Alergias. no saben de donde provien,0,no,fuera del sitio mayor 3 km,24 horas,gobierno,no,menor a 1 km,menor 25%,agricultura,ama de casa,menor 25%,no,no,no,si,no,,militares,si,Lugares cercanos que sienten inseguros,ninguno,0,0,no,no,si,no,bueno,bueno,no,,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion medios de vida,si,si,si,si,si,si,si,no,no,distancia,si,no,no,no,no,no,no,"si, algunos",no quieren salir de sus casas. Los servicios no se dan en el sitio,ninguno,Toda la info,no,,,,2016-05-19T18:44:18,129
Ecuador,2016-05-19,,Femenino,2,Manabi,TOSAGUA,TOSAGUA,,MAN_128,Plazoleta civica,Malecon 1,Espontaneo,Parque o plaza,abierto,2016-04-16,,En la plazoleta viven  en la cancha,-0.7865538,-80.2331444,27.39999962,4.5,urban,ninguno,si,En la plazoleta  viven con carpas,si,,En una carpa viven hasta 5 familias,17,61,30,31,,0,1,5,0,2,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,si,lugar de origen,,,,carpas,si,si,no,,mosquiteros,en el sitio menor 20 minutos,barril tanque 200L,no,agua embotellada,si mas de 15L,agua embotellada,0,0,no hay letrinas,no,no,no,no,no,una vez al mes,no,no,IRA,diarrea,0,no,fuera del sitio menor 3 km,24 horas,gobierno,no,entre 1 km y 2 km,menor 25%,comercio informal,ama de casa,menor 50%,si,no,no,no,si,Drogadiccion,ninguno,si,Partes de la plazoleta,ninguno,0,0,no,no,no,no,bueno,bueno,no,,"si, adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion medios de vida,si,si,si,si,si,si,si,no,no,distancia diseno escombros danos falta iluminacion falta accesso segregado seguridad,si,si,si,si,si,si,no,ninguno,no tienen acceso a muchos servicios,radio noticias,accesso asistencia,no,,,,2016-05-21T15:36:37,164
Ecuador,2016-05-19,,Femenino,2,Manabi,TOSAGUA,TOSAGUA,,MAN_129,Tosagua,Parque de tosagua,Albergue planificado,Parque o plaza,abierto,2016-04-16,,Sc,-0.7878441,-80.2346546,-21.5,5,urban,ninguno,si,Sc,si,,Sc,3,10,4,6,,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,lugar de origen,,,,carpas,si,no,no,,kits cocina,fuera del sitio menor 20 minutos,poma,si menos de 2L,agua embotellada,si menos de 15L,agua embotellada,0,0,no hay letrinas,no,no,no,no,no,nunca,no,no,dengue,IRA,0,no,en el sitio menor 3 km,dia,ninguno,no,menor a 1 km,menor 25%,agricultura,,menor 25%,no,no,no,no,no,,ninguno,no,,reunificacion,1,1,no,no,no,no,bueno,bueno,si,1,"si, adecuada",vivienda temporal salud comida,si,no,no,si,si,no,no,no,no,distancia seguridad,si,no,no,no,no,si,no,"si, todos",Sc,ninguno,accesso asistencia,no,,,,2016-05-21T15:36:38,165
Ecuador,2016-05-19,,Masculino,2,Manabi,JAMA,JAMA,Jama,MAN_130,Picapiedra,,Espontaneo,Lote abierto,abierto,2016-05-19,,,-0.1846087,-80.2894997,26.20000076,5,rural,ninguno,si,,si,,,7,28,16,12,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,lugar de origen,,,,carpas,no,si,si,kits dignidad,Medicinas,desconocido,barril tanque 200L,no,agua embotellada,no,tanquero,0,0,no hay letrinas,no,no,no,no,no,irregular,no,si,IRA,diarrea,0,no,en el sitio menor 3 km,dia,Organizacion Internacional,no,entre 1 km y 2 km,menor 25%,pesca,,menor 25%,si,no,no,no,no,,ninguno,no,,ninguno,0,0,no,si,si,si,bueno,bueno,no,,no hay,agua saneamiento higiene salud,no,no,si,si,no,no,no,no,no,distancia,si,no,no,no,no,no,no,"si, algunos",,familias amigos,accesso asistencia,no,,,,2016-05-21T15:37:29,167
Ecuador,2016-05-19,,Masculino,2,Manabi,JAMA,JAMA,Jama,MAN_131,Ciudadela Cevallos Chica,,Espontaneo,Lote abierto,abierto,2016-04-16,,,-0.1867684,-80.29312,12.69999981,4.5,rural,ninguno,si,,si,,,6,28,15,13,,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,si,lugar de origen,,,,carpas,no,si,no,,kits dignidad,fuera del sitio mayor 20 minutos,barril tanque 200L,no,agua embotellada,no,agua embotellada,0,0,no hay letrinas,no,no,no,no,no,nunca,no,no,IRA,ninguno,0,no,en el sitio menor 3 km,dia,Organizacion Internacional,no,entre 2 km y 5 km,menor 25%,pesca,,menor 50%,si,no,no,no,no,,militares,si,Salir del sitio por falta de ilumunacion,ninguno,0,0,no,no,no,no,excelente,excelente,si,1,no hay,bienes no alimentarios agua saneamiento higiene,no,si,si,no,no,no,no,no,no,distancia,si,no,no,no,no,no,no,"si, algunos",,,seguridad,no,,,,2016-05-21T15:37:31,168
Ecuador,2016-05-19,,Femenino,2,Manabi,JAMA,JAMA,Jama,MAN_132,Salime 3,Albergue improvisado,Espontaneo,Lote abierto,abierto,2016-04-17,,,-0.2043217,-80.2143589,68.09999847,5,rural,ninguno,no,,si,,,53,270,140,130,,0,3,15,4,0,0,0,2,1,0,0,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,no,,kits dignidad,en el sitio menor 20 minutos,barril tanque 200L,no,agua embotellada,no,agua embotellada,0,0,no hay letrinas,no,no,no,no,si,dos veces por semana,no,no,IRA,diarrea,0,no,fuera del sitio menor 3 km,dia,ninguno,no,entre 2 km y 5 km,menor 25%,agricultura,,menor 25%,si,si,si,no,si,Peleas,ninguno,si,Miedo en alejarse de su familia,ninguno,0,0,no,no,no,no,bueno,deficiente,no,,no hay,vivienda temporal salud comida,si,no,no,si,si,no,no,no,no,distancia,si,no,no,no,no,no,no,ninguno,,familias amigos,seguridad,no,,,,2016-05-21T15:37:32,169
Ecuador,2016-05-19,,Femenino,2,Manabi,CHONE,CHONE,,MAN_133,Barrio la  Aurora,Puente el Bergel malecon del rio,Espontaneo,Vereda,abierto,2016-04-16,,,-0.6925336,-80.0898734,21.39999962,5,urban,Lider del barrio,si,,si,,,23,115,45,70,,0,5,10,2,1,0,0,1,1,0,0,5,10,0,3,0,0,0,0,0,0,25,3,0,0,0,0,10,0,si,lugar de origen,,,,techo improvisado,si,no,no,,"Kit de cocina,toldos ..kit de aseo ..ropa etc",fuera del sitio menor 20 minutos,poma,no,agua embotellada,si mas de 15L,tanquero,0,0,no hay letrinas,no,no,no,no,no,cada dos semanas,no,no,IRA,diarrea,0,no,fuera del sitio menor 3 km,dia,gobierno,no,entre 2 km y 5 km,menor 75%,comercio informal,ama de casa,menor 25%,no,no,no,no,no,,comunidad auto organizada,no,,ninguno,0,0,no,no,no,no,bueno,bueno,si,10,"si, adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion medios de vida,si,si,si,si,si,si,si,no,no,distancia diseno escombros danos falta iluminacion falta accesso segregado seguridad,si,si,si,si,si,si,no,ninguno,,ninguno,accesso asistencia,no,,,,2016-05-21T15:21:26,148
Ecuador,2016-05-16,,Femenino,2,Manabi,CHONE,CHONE,Canuto,MAN_134,Boca de la chorrera,Gallera,Albergue planificado,Edificio privado,abierto,2016-04-16,,Las personas en el dia pasan en sus casas por robo,-0.807634379,-80.11076193,55.58821255,4,rural,Gente particular,si,Ponian cartones para dormir,si,,No duermen tranquilo,20,75,45,30,,1,0,0,2,2,2,1,2,10,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,no,lugar de origen,,,,techo improvisado,si,no,no,,kits cocina,en el sitio menor 20 minutos,poma,no,tanquero,si mas de 15L,tanquero,0,0,no hay letrinas,no,no,no,no,no,irregular,no,no,IRA,dengue,0,no,en el sitio menor 3 km,dia,gobierno,no,entre 2 km y 5 km,menor 25%,jornalero,ama de casa,menor 25%,si,si,si,si,si,La policia hace recoridos,policia,si,letrinas banos,reunificacion,1,1,si,si,si,si,bueno,bueno,si,2,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion,si,si,si,si,si,si,no,no,no,distancia escombros danos falta iluminacion falta accesso segregado,si,no,si,si,si,no,no,"si, todos",si hay seguridad,lider local,albergues,no,,,,2016-05-20T21:46:44,144
Ecuador,2016-05-19,,Masculino,2,Manabi,ROCAFUERTE,ROCAFUERTE,,MAN_135,Mercado de mariscos,Mercado de mariscos . Av eloy alfaro,Espontaneo,Vereda,abierto,2016-04-16,,Calle eloy alfaro y atahualpa,-0.9260228,-80.4509874,31.89999962,4.5,urban,ninguno,si,En la vereda de la calle,no,Porque son varias familias,Viven cerca,12,48,22,26,,0,1,2,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,no,,Quiere que le arreglen su casa,en el sitio menor 20 minutos,barril tanque 200L,si mas de 2L,Agua de la llave y compran bidones,no,pozo,0,0,no hay letrinas,no,no,no,no,no,nunca,no,no,IRA,diarrea,0,no,fuera del sitio mayor 3 km,24 horas,Medico privado,no,entre 1 km y 2 km,menor 25%,ninguno,ama de casa,mayor 75%,si,no,no,no,si,Asaltos,ninguno,si,Calles por inseguridad,ninguno,0,0,no sabe,no,no,no,bueno,bueno,no,,"si, adecuada",vivienda temporal agua saneamiento higiene salud comida educacion medios de vida,si,no,si,si,si,si,si,no,no,distancia falta iluminacion seguridad,si,no,no,si,no,si,no,ninguno,Desea que le den solucion a su vivienda. Necesitan volver ahi.,ninguno,accesso asistencia,no,,,,2016-05-21T15:36:36,163
Ecuador,2016-04-22,,Femenino,2,Manabi,CHONE,CHONE,Canuto,MAN_136,Escuela Jose Antonio Vera,Boca de Chorrera,Albergue planificado,Escuela,abierto,2016-04-22,2016-05-20,,-0.807526462,-80.11072398,54.14657502,4,rural,Personas ajenas a otro lugar,si,,si,,,45,135,65,70,Las personas estan unos viviendo en sus hogares,0,0,0,1,4,2,2,1,5,0,0,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,si,lugar de origen,,,,infraestructura preexistente,si,si,no,,kits cocina,en el sitio menor 20 minutos,poma,si mas de 2L,agua embotellada,si mas de 15L,agua embotellada,1,1,135,si,si,no,no,no,irregular,no,no,IRA,dengue,0,si,en el sitio menor 3 km,dia,gobierno,si,,menor 25%,agricultura,ama de casa,menor 25%,no,no,si,si,no,,policia,si,letrinas banos,reunificacion,1,1,no,si,si,no,bueno,bueno,no sabe,,"si, pero no adecuada",vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida,si,si,si,si,si,no,no,no,no,distancia diseno escombros danos falta iluminacion,si,si,si,si,no,no,no,"si, todos",Hay un solo bano para hombres y mujeres,lider local,distribuciones,no,,,,2016-05-20T21:47:02,145
Ecuador,2016-05-19,,Femenino,2,Manabi,CHONE,CHONE,,MAN_137,Lotizacion egdy Maria,Egdy maria,Espontaneo,Otro,abierto,2016-04-16,,,,,,,urban,ninguno,si,,si,,Mas de dos familias,50,200,80,120,,10,5,10,5,5,1,0,8,5,0,0,10,10,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,si,lugar de origen,,,,techo improvisado,si,no,no,,"Toldo,repelente.kit se aseo",en el sitio menor 20 minutos,poma,si mas de 2L,agua embotellada,no,tanquero,0,0,no hay letrinas,no,no,no,no,no,cada dos semanas,no,no,IRA,diarrea,0,no,fuera del sitio menor 3 km,24 horas,gobierno,si,menor a 1 km,menor 25%,Construccion,ama de casa,menor 25%,no,no,no,no,no,,comunidad auto organizada,no,,otro,0,0,no,si,si,si,bueno,bueno,no,,no hay,vivienda temporal bienes no alimentarios agua saneamiento higiene salud comida educacion medios de vida,si,si,si,si,si,si,si,no,no,distancia diseno escombros danos falta iluminacion falta accesso segregado seguridad,si,si,si,si,si,si,no,ninguno,,otro,accesso asistencia,no,,,,2016-05-21T15:36:39,166
